time,Google-Brand_impressions,Google-Brand,Google-Non_brand_impressions,Google-Non-Brand,Google-PMAX_impressions,Google-PMAX,Google-Discovery_impressions,Google-Discovery,Google-DemandGen_impressions,Google-DemandGen,Bing-Brand_impressions,Bing-Brand,Bing-Non_brand_impressions,Bing-Non-Brand,Bing-Smart Shopping_impressions,Bing-Smart Shopping,Facebook-Prospecting_impressions,Facebook-Prospecting,Facebook-Retargeting_impressions,Facebook-Retargeting,Meta Audience Network Prospecting_impressions,Meta Audience Network Prospecting,Meta Audience Network Retargeting_impressions,Meta Audience Network Retargeting,IG-Prospecting_impressions,IG-Prospecting,IG-Retargeting_impressions,IG-Retargeting,DV360_DOOH_impressions,DV360_DOOH,DV360_Youtube_CTV_impressions,DV360_Youtube_CTV,DV360_Yotube__impressions,"DV360_Youtube_
 Mobile-Desktop",Podcasts_impressions,Podcasts,Amazon Display Prospecting_impressions,Amazon Display Prospecting,Amazon Display Retargeting_impressions,Amazon Display Retargeting,Amazon OTT_impressions,Amazon OTT,Amazon TNF_impressions,Amazon TNF,Amazon Audio_impressions,Amazon Audio,Amazon CTV_impressions,Amazon CTV,Inuvo Display Gaming_impressions,Inuvo Display Gaming,Inuvo Display Sports_impressions,Inuvo Display Sports,Inuvo Display Brand_impressions,Inuvo Display Brand,Inuvo Display Conquesting_impressions,Inuvo Display Conquesting,Inuvo_Display_Outdoor_impressions,Inuvo_Display_Outdoor,Inuvo CTV Brand_impressions,Inuvo CTV Brand,Inuvo_CTV_Outdoor_impressions,Inuvo_CTV_Outdoor,Inuvo_CTV_PG_Sports_impressions,Inuvo_CTV_PG_Sports,Inuvo CTV Conquesting_impressions,Inuvo CTV Conquesting,Nexen Display_impressions,Nexen Display,NEXXEN_CTV_impressions,NEXXEN_CTV,NEXXEN_Audio_impressions,NEXXEN_Audio,Trade Desk Display_impressions,Trade Desk Display,Trade Desk OLV_impressions,Trade Desk OLV,Live Sports Activations_impressions,Live Sports Activations,Promo_Var,revenue
2022-02-24,2845340,2845.34,486120,486.12,10,0.01,122950,122.95,0,0,0,0,0,0,161320,161.32,4014540,4014.54,2315610,2315.61,1463500,1463.5,0,0,0,0,0,0,0,0,0,0,2335120,2335.12,0,0,3221820,3221.82,500680,500.68,3383680,3383.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999240,999.24,0,0,0,0,0.3,188231.36
2022-02-25,2584390,2584.39,299130,299.13,30,0.03,57890,57.89,0,0,0,0,0,0,220180,220.18,2651650,2651.65,1317330,1317.33,1012700,1012.7,0,0,0,0,0,0,0,0,0,0,2165440,2165.44,0,0,3221770,3221.77,500950,500.95,3210720,3210.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,968280,968.28,0,0,0,0,0.3,186947.52
2022-02-26,3005880,3005.88,334870,334.87,169670,169.67,0,0,0,0,0,0,0,0,270320,270.32,1818880,1818.88,607710,607.71,536100,536.1,0,0,0,0,0,0,0,0,0,0,2504800,2504.8,0,0,3206950,3206.95,497980,497.98,3463080,3463.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835010,835.01,0,0,0,0,0.3,191476.4
2022-02-27,3160090,3160.09,302370,302.37,294650,294.65,0,0,0,0,0,0,0,0,237620,237.62,1839070,1839.07,640910,640.91,489400,489.4,0,0,0,0,0,0,0,0,0,0,2286640,2286.64,0,0,3237990,3237.99,503730,503.73,3471910,3471.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673060,673.06,0,0,0,0,0.3,191922.5
2022-02-28,3860300,3860.3,283200,283.2,333200,333.2,0,0,0,0,0,0,0,0,337900,337.9,1816720,1816.72,660230,660.23,471700,471.7,0,0,0,0,0,0,0,0,0,0,1244320,1244.32,0,0,3219840,3219.84,500430,500.43,3145020,3145.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753460,753.46,0,0,0,0,0.3,228607.34
2022-03-01,3935740,3935.74,282020,282.02,215310,215.31,0,0,0,0,0,0,0,0,279040,279.04,1931430,1931.43,738820,738.82,656900,656.9,0,0,0,0,0,0,0,0,0,0,1244320,1244.32,0,0,3223780,3223.78,500970,500.97,3117520,3117.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2504050,2504.05,0,0,0,0,0.3,212620.22
2022-03-02,5208020,5208.02,283740,283.74,227670,227.67,0,0,0,0,0,0,0,0,340080,340.08,1968950,1968.95,752770,752.77,439500,439.5,0,0,0,0,0,0,0,0,0,0,1106960,1106.96,0,0,3224740,3224.74,501090,501.09,3581770,3581.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1876220,1876.22,0,0,0,0,0.3,232106.16
2022-03-03,6040560,6040.56,314800,314.8,233630,233.63,44680,44.68,0,0,0,0,0,0,239800,239.8,1981270,1981.27,767840,767.84,524900,524.9,0,0,0,0,0,0,0,0,0,0,1341280,1341.28,0,0,3222650,3222.65,500970,500.97,3377840,3377.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2236620,2236.62,0,0,0,0,0.3,253268.37
2022-03-04,3957300,3957.3,327920,327.92,92020,92.02,99370,99.37,0,0,0,0,0,0,246340,246.34,3283200,3283.2,1785970,1785.97,1582600,1582.6,0,0,0,0,0,0,0,0,0,0,1276640,1276.64,0,0,3223060,3223.06,500830,500.83,3329910,3329.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3298230,3298.23,0,0,0,0,0.35,244888.03
2022-03-05,3480750,3480.75,377540,377.54,229390,229.39,272230,272.23,0,0,0,0,0,0,161320,161.32,3761270,3761.27,2247840,2247.84,1930400,1930.4,0,0,0,0,0,0,0,0,0,0,1179680,1179.68,0,0,3221030,3221.03,500740,500.74,3315350,3315.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2729350,2729.35,0,0,0,0,0.35,207068.27
2022-03-06,3347580,3347.58,339340,339.34,224620,224.62,149180,149.18,0,0,0,0,0,0,222360,222.36,4003080,4003.08,2392830,2392.83,2125200,2125.2,0,0,0,0,0,0,0,0,0,0,1308960,1308.96,0,0,3222340,3222.34,500990,500.99,3305360,3305.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2689900,2689.9,0,0,0,0,0.35,213347.73
2022-03-07,3572680,3572.68,390430,390.43,196200,196.2,154170,154.17,0,0,0,0,0,0,174400,174.4,3971500,3971.5,2363600,2363.6,1832200,1832.2,0,0,0,0,0,0,0,0,0,0,1365520,1365.52,0,0,3221540,3221.54,500630,500.63,3290730,3290.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3131070,3131.07,0,0,0,0,0.35,239955.34
2022-03-08,4056680,4056.68,388540,388.54,215830,215.83,122950,122.95,0,0,0,0,0,0,191840,191.84,3706160,3706.16,2210930,2210.93,1682500,1682.5,0,0,0,0,0,0,0,0,0,0,1163520,1163.52,0,0,3223090,3223.09,501050,501.05,3307130,3307.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2886630,2886.63,0,0,0,0,0.35,249542.32
2022-03-09,3678850,3678.85,266610,266.61,200460,200.46,83870,83.87,0,0,0,0,0,0,187480,187.48,3139030,3139.03,1957380,1957.38,1463500,1463.5,0,0,0,0,0,0,0,0,0,0,1090800,1090.8,0,0,3219220,3219.22,500490,500.49,3257920,3257.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3165010,3165.01,0,0,0,0,0.35,246172.48
2022-03-10,3757620,3757.62,261090,261.09,194140,194.14,39180,39.18,0,0,0,0,0,0,172220,172.22,2620790,2620.79,1582310,1582.31,1449000,1449,0,0,0,0,0,0,0,0,0,0,921120,921.12,0,0,3222400,3222.4,500780,500.78,3280600,3280.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3168620,3168.62,0,0,0,0,0.35,239676.92
2022-03-11,3776120,3776.12,210880,210.88,187300,187.3,0,0,0,0,0,0,0,0,143880,143.88,2610740,2610.74,1550190,1550.19,1202700,1202.7,0,0,0,0,0,0,0,0,0,0,1236240,1236.24,0,0,3223560,3223.56,501060,501.06,3165220,3165.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2769740,2769.74,0,0,0,0,0.35,219398
2022-03-12,3914940,3914.94,309920,309.92,175990,175.99,0,0,0,0,0,0,0,0,106820,106.82,2587140,2587.14,1575620,1575.62,1292800,1292.8,0,0,0,0,0,0,0,0,0,0,937280,937.28,0,0,3224260,3224.26,500750,500.75,3472550,3472.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2683000,2683,0,0,0,0,0.35,213952.76
2022-03-13,3826510,3826.51,303630,303.63,171510,171.51,0,0,0,0,0,0,0,0,178760,178.76,2629800,2629.8,1553210,1553.21,1201100,1201.1,0,0,0,0,0,0,0,0,0,0,824160,824.16,0,0,3185420,3185.42,495230,495.23,3319090,3319.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2580420,2580.42,0,0,0,0,0.35,201319.74
2022-03-14,4791080,4791.08,326570,326.57,193960,193.96,0,0,0,0,0,0,0,0,244160,244.16,2646630,2646.63,1585940,1585.94,1238100,1238.1,0,0,0,0,0,0,0,0,0,0,1292800,1292.8,0,0,3225030,3225.03,500920,500.92,3111120,3111.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2690380,2690.38,0,0,0,0,0.35,288323.12
2022-03-15,4552400,4552.4,317890,317.89,140750,140.75,0,0,0,0,0,0,0,0,276860,276.86,2773630,2773.63,1610150,1610.15,1379800,1379.8,0,0,0,0,0,0,0,0,0,0,969600,969.6,0,0,3212140,3212.14,500720,500.72,3324090,3324.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2633940,2633.94,0,0,0,0,0.35,220988.43
2022-03-16,4508630,4508.63,410440,410.44,160680,160.68,0,0,0,0,0,0,0,0,313920,313.92,2615580,2615.58,1541220,1541.22,1098000,1098,0,0,0,0,0,0,0,0,0,0,1106960,1106.96,0,0,3234390,3234.39,501160,501.16,3138680,3138.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2709190,2709.19,0,0,0,0,0.35,264519.09
2022-03-17,3774140,3774.14,397280,397.28,239010,239.01,0,0,0,0,0,0,0,0,259420,259.42,2793260,2793.26,1596260,1596.26,1222000,1222,0,0,0,0,0,0,0,0,0,0,1074640,1074.64,0,0,3212230,3212.23,498470,498.47,3249120,3249.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2824430,2824.43,0,0,0,0,0.35,234905.64
2022-03-18,7631770,7631.77,479170,479.17,84310,84.31,47470,47.47,0,0,0,0,0,0,368420,368.42,3989230,3989.23,2404490,2404.49,4533800,4533.8,0,0,0,0,0,0,0,0,0,0,1155440,1155.44,0,0,3232420,3232.42,503190,503.19,3212950,3212.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2698380,2698.38,0,0,0,0,0.45,602628.37
2022-03-19,5584490,5584.49,523180,523.18,195250,195.25,68050,68.05,0,0,0,0,0,0,255060,255.06,2752950,2752.95,1660520,1660.52,1647000,1647,0,0,0,0,0,0,0,0,0,0,1236240,1236.24,0,0,3221380,3221.38,500960,500.96,3330870,3330.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2571800,2571.8,0,0,0,0,0.35,212751.15
2022-03-20,6344480,6344.48,481790,481.79,200320,200.32,133330,133.33,0,0,0,0,0,0,287760,287.76,2632000,2632,1558860,1558.86,1292800,1292.8,0,0,0,0,0,0,0,0,0,0,985760,985.76,0,0,3220610,3220.61,500000,500,3539400,3539.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2669560,2669.56,0,0,0,0,0.35,231952.94
2022-03-21,6248020,6248.02,400900,400.9,155130,155.13,241600,241.6,0,0,0,0,0,0,246340,246.34,2577360,2577.36,1599270,1599.27,837200,837.2,0,0,0,0,0,0,0,0,0,0,1090800,1090.8,0,0,3223490,3223.49,501310,501.31,3282280,3282.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2568390,2568.39,0,0,0,0,0.35,240331.03
2022-03-22,5382630,5382.63,352590,352.59,158540,158.54,289040,289.04,0,0,0,0,0,0,327000,327,2415690,2415.69,1572790,1572.79,109500,109.5,0,0,0,0,0,0,0,0,0,0,856480,856.48,0,0,1157160,1157.16,501050,501.05,3134260,3134.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075870,2075.87,0,0,0,0,0,200010.79
2022-03-23,10182780,10182.78,410300,410.3,284560,284.56,256690,256.69,0,0,0,0,0,0,327000,327,6643240,6643.24,3177410,3177.41,96600,96.6,0,0,0,0,0,0,0,0,0,0,1010000,1010,0,0,1968430,1968.43,501420,501.42,3071340,3071.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14320940,14320.94,0,0,0,0,0,545408.37
2022-03-24,7671090,7671.09,518550,518.55,70220,70.22,166900,166.9,0,0,0,0,0,0,388040,388.04,7031810,7031.81,3481330,3481.33,4800,4.8,0,0,0,0,0,0,0,0,0,0,581760,581.76,0,0,1969300,1969.3,501020,501.02,3075940,3075.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11433170,11433.17,0,0,0,0,0.25,393773.18
2022-03-25,8102800,8102.8,643370,643.37,395910,395.91,156300,156.3,0,0,0,0,0,0,418560,418.56,6333200,6333.2,3193480,3193.48,3200,3.2,0,0,0,0,0,0,0,0,0,0,614080,614.08,0,0,1968550,1968.55,500980,500.98,2949340,2949.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10662850,10662.85,0,0,0,0,0.25,273412.3
2022-03-26,8420610,8420.61,736670,736.67,83720,83.72,67130,67.13,0,0,0,0,0,0,420740,420.74,5312890,5312.89,2650540,2650.54,12900,12.9,0,0,0,0,0,0,0,0,0,0,832240,832.24,0,0,1969990,1969.99,501580,501.58,3066780,3066.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9319330,9319.33,0,0,0,0,0.25,263250.13
2022-03-27,7879670,7879.67,729910,729.91,102870,102.87,116480,116.48,0,0,0,0,0,0,359700,359.7,5576320,5576.32,2797960,2797.96,4800,4.8,0,0,0,0,0,0,0,0,0,0,1308960,1308.96,0,0,1968470,1968.47,500910,500.91,3187320,3187.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9327300,9327.3,0,0,0,0,0.25,244562.4
2022-03-28,7978620,7978.62,625980,625.98,185020,185.02,182400,182.4,0,0,0,0,0,0,379320,379.32,4773890,4773.89,2480930,2480.93,9700,9.7,0,0,0,0,0,0,0,0,0,0,1591760,1591.76,0,0,1974670,1974.67,502210,502.21,3395840,3395.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8252430,8252.43,0,0,0,0,0.25,275684.72
2022-03-29,7356620,7356.62,586110,586.11,141340,141.34,156130,156.13,0,0,0,0,0,0,377140,377.14,4723430,4723.43,2250510,2250.51,6400,6.4,0,0,0,0,0,0,0,0,0,0,1018080,1018.08,0,0,1972410,1972.41,500960,500.96,3376580,3376.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8078630,8078.63,0,0,0,0,0.25,286756.66
2022-03-30,7165720,7165.72,632940,632.94,133660,133.66,127380,127.38,0,0,0,0,0,0,287760,287.76,4655930,4655.93,2163140,2163.14,11300,11.3,0,0,0,0,0,0,0,0,0,0,1252400,1252.4,0,0,1972700,1972.7,500950,500.95,3351940,3351.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6706340,6706.34,0,0,0,0,0.25,272427.87
2022-03-31,7932800,7932.8,1017430,1017.43,128650,128.65,108390,108.39,0,0,0,0,0,0,329180,329.18,4578640,4578.64,2223260,2223.26,38600,38.6,0,0,0,0,0,0,0,0,0,0,1777600,1777.6,0,0,1968200,1968.2,493570,493.57,3280900,3280.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3853190,3853.19,0,0,0,0,0.25,252963.28
2022-04-01,7678910,7678.91,758510,758.51,160180,160.18,163650,163.65,0,0,0,0,0,0,374960,374.96,4393950,4393.95,2250420,2250.42,1600,1.6,0,0,0,0,0,0,0,0,0,0,1801840,1801.84,0,0,814800,814.8,493860,493.86,906010,906.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5274740,5274.74,0,0,0,0,0.25,254035.3
2022-04-02,6809630,6809.63,561810,561.81,145470,145.47,87440,87.44,0,0,0,0,0,0,298660,298.66,4508180,4508.18,2523710,2523.71,11300,11.3,0,0,0,0,0,0,0,0,0,0,1527120,1527.12,0,0,815010,815.01,493990,493.99,898880,898.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4367630,4367.63,0,0,0,0,0.25,216318.77
2022-04-03,5822370,5822.37,409390,409.39,289160,289.16,172770,172.77,0,0,0,0,0,0,289940,289.94,4797150,4797.15,2696890,2696.89,1600,1.6,0,0,0,0,0,0,0,0,0,0,1696800,1696.8,0,0,815280,815.28,493890,493.89,899750,899.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4398410,4398.41,0,0,0,0,0.25,218758.63
2022-04-04,6156530,6156.53,544540,544.54,109240,109.24,169980,169.98,0,0,0,0,0,0,207100,207.1,4496190,4496.19,2551650,2551.65,9700,9.7,0,0,0,0,0,0,0,0,0,0,1826080,1826.08,0,0,815310,815.31,493830,493.83,900310,900.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4133500,4133.5,0,0,0,0,0,247905.53
2022-04-05,5524430,5524.43,465110,465.11,98090,98.09,113640,113.64,0,0,0,0,0,0,265960,265.96,4343650,4343.65,2510420,2510.42,6400,6.4,0,0,0,0,0,0,0,0,0,0,1559440,1559.44,0,0,815580,815.58,494150,494.15,897760,897.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4791180,4791.18,0,0,0,0,0,260360.53
2022-04-06,6019570,6019.57,478990,478.99,89630,89.63,89070,89.07,0,0,0,0,0,0,218000,218,3919170,3919.17,2312830,2312.83,8100,8.1,0,0,0,0,0,0,0,0,0,0,1325120,1325.12,0,0,815460,815.46,493730,493.73,898350,898.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4982530,4982.53,0,0,0,0,0,238271.27
2022-04-07,6398060,6398.06,457810,457.81,113140,113.14,162590,162.59,0,0,0,0,0,0,342260,342.26,3853670,3853.67,2312920,2312.92,127200,127.2,0,0,0,0,0,0,0,0,0,0,1268560,1268.56,0,0,815760,815.76,493820,493.82,898410,898.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4674710,4674.71,0,0,0,0,0,215112.39
2022-04-08,6953960,6953.96,755940,755.94,99760,99.76,193160,193.16,0,0,0,0,0,0,263780,263.78,3906750,3906.75,2329430,2329.43,6400,6.4,0,0,0,0,0,0,0,0,0,0,1098880,1098.88,0,0,815620,815.62,493810,493.81,899120,899.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4235180,4235.18,0,0,0,0,0.15,242113.13
2022-04-09,7263060,7263.06,714010,714.01,103910,103.91,219110,219.11,0,0,0,0,0,0,224540,224.54,3966830,3966.83,2411280,2411.28,9700,9.7,0,0,0,0,0,0,0,0,0,0,1155440,1155.44,0,0,815480,815.48,494020,494.02,898270,898.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3902780,3902.78,0,0,0,0,0.15,206480.37
2022-04-10,7382850,7382.85,968250,968.25,70130,70.13,180750,180.75,0,0,0,0,0,0,185300,185.3,4142250,4142.25,2431960,2431.96,6400,6.4,0,0,0,0,0,0,0,0,0,0,1171600,1171.6,0,0,815640,815.64,493820,493.82,899120,899.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200520,4200.52,0,0,0,0,0.15,215565.33
2022-04-11,8335390,8335.39,997130,997.13,108030,108.03,194930,194.93,0,0,0,0,0,0,276860,276.86,4027080,4027.08,2379360,2379.36,1600,1.6,0,0,0,0,0,0,0,0,0,0,1010000,1010,0,0,815700,815.7,494000,494,899360,899.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4126990,4126.99,0,0,0,0,0.15,241414.53
2022-04-12,7889970,7889.97,683060,683.06,111250,111.25,192150,192.15,0,0,0,0,0,0,270320,270.32,3869620,3869.62,2363500,2363.5,9700,9.7,0,0,0,0,0,0,0,0,0,0,1155440,1155.44,0,0,817020,817.02,494120,494.12,898210,898.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4690310,4690.31,0,0,0,0,0.15,228743.52
2022-04-13,7569320,7569.32,958700,958.7,74030,74.03,183490,183.49,0,0,0,0,0,0,270320,270.32,3785280,3785.28,2307450,2307.45,4800,4.8,0,0,0,0,0,0,0,0,0,0,1034240,1034.24,0,0,815360,815.36,494060,494.06,949020,949.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4764920,4764.92,0,0,0,0,0.15,233888.6
2022-04-14,7357880,7357.88,724720,724.72,86330,86.33,181690,181.69,0,0,0,0,0,0,250700,250.7,3789060,3789.06,2221590,2221.59,3200,3.2,0,0,0,0,0,0,0,0,0,0,1308960,1308.96,0,0,814810,814.81,493800,493.8,899880,899.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4553110,4553.11,0,0,0,0,0.15,229373.01
2022-04-15,6129310,6129.31,633920,633.92,121660,121.66,148470,148.47,0,0,0,0,0,0,200560,200.56,3789560,3789.56,2128040,2128.04,4800,4.8,0,0,0,0,0,0,0,0,0,0,1058480,1058.48,0,0,814910,814.91,494020,494.02,899640,899.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4476130,4476.13,0,0,0,0,0.15,203944
2022-04-16,5414930,5414.93,527190,527.19,82520,82.52,106140,106.14,0,0,0,0,0,0,272500,272.5,3910670,3910.67,2178910,2178.91,11300,11.3,0,0,0,0,0,0,0,0,0,0,1195840,1195.84,0,0,814830,814.83,493750,493.75,898220,898.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4147460,4147.46,0,0,0,0,0.15,196960.33
2022-04-17,4027530,4027.53,236170,236.17,126970,126.97,111070,111.07,0,0,0,0,0,0,255060,255.06,4114220,4114.22,2269410,2269.41,1600,1.6,0,0,0,0,0,0,0,0,0,0,985760,985.76,0,0,815030,815.03,493900,493.9,899100,899.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4100540,4100.54,0,0,0,0,0.15,209618.64
2022-04-18,4935740,4935.74,261740,261.74,93840,93.84,154610,154.61,0,0,0,0,0,0,276860,276.86,3987310,3987.31,2260800,2260.8,12900,12.9,0,0,0,0,0,0,0,0,0,0,1244320,1244.32,0,0,815280,815.28,508030,508.03,901030,901.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3609200,3609.2,0,0,0,0,0.15,261331.47
2022-04-19,4808650,4808.65,231470,231.47,77320,77.32,160150,160.15,0,0,0,0,0,0,270320,270.32,3744880,3744.88,2183200,2183.2,449200,449.2,0,0,0,0,0,0,0,0,0,0,1365520,1365.52,0,0,815320,815.32,494130,494.13,902450,902.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3912220,3912.22,0,0,0,0,0,231119.33
2022-04-20,4386850,4386.85,185840,185.84,76490,76.49,149290,149.29,0,0,0,0,0,0,283400,283.4,3639900,3639.9,2255990,2255.99,120800,120.8,0,0,0,0,0,0,0,0,0,0,1131200,1131.2,0,0,832290,832.29,493770,493.77,898230,898.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3801230,3801.23,0,0,0,0,0,223521.59
2022-04-21,4158220,4158.22,157380,157.38,123750,123.75,170970,170.97,0,0,0,0,0,0,281220,281.22,3624310,3624.31,2161560,2161.56,59600,59.6,0,0,0,0,0,0,0,0,0,0,1026160,1026.16,0,0,813710,813.71,494020,494.02,897560,897.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3679520,3679.52,0,0,0,0,0,234170.47
2022-04-22,4246480,4246.48,202590,202.59,98850,98.85,158390,158.39,0,0,0,0,0,0,154780,154.78,5047390,5047.39,2286620,2286.62,19300,19.3,0,0,0,0,0,0,0,0,0,0,1155440,1155.44,0,0,812250,812.25,493840,493.84,900680,900.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3623160,3623.16,0,0,0,0,0.25,271056.91
