time,Google_impressions,Google_Spend,Bing_Impressions,Bing_Spend,Facebook_Impressions,Facebook_Spend,DV360_Impressions,DV360_spend,Podcasts_impressions,Podcasts-spend,Amazon_Impressions,Amazon_spend,Inuvo_Impressions,Inuvo_Spend,Nexen_Impressions,Nexen_Spend,Trade Desk_Impressions,Trade Desk_Spend,Live Sports Activations_impressions,Live Sports Activations,Promo_Var,revenue
2023-11-17,30411740,30412,5675700,5675.7,14490460,14490.46,0,0,0,0,4083550,4083.55,0,0,7462700,7462.7,30,0.03,0,0,0.67,495562.32
2023-11-18,30172210,30172,5450420,5450.42,15213640,15213.64,0,0,0,0,4029740,4029.74,0,0,7179800,7179.8,20,0.02,0,0,0.67,454934.72
2023-11-19,17037970,17038,4181530,4181.53,14795430,14795.43,0,0,0,0,3224220,3224.22,0,0,7165050,7165.05,0,0,0,0,0.67,439754.88
2023-11-20,32674610,32675,6736390,6736.39,23668040,23668.04,8080,8.08,0,0,4665860,4665.86,0,0,9635200,9635.2,10,0.01,0,0,0.67,583069.37
2023-11-21,33660560,33661,6675300,6675.3,33106260,33106.26,0,0,0,0,9026620,9026.62,0,0,9651050,9651.05,0,0,0,0,0.67,631504.83
2023-11-22,33897070,33897,6475490,6475.49,35074210,35074.21,0,0,0,0,8939990,8939.99,0,0,12717350,12717.35,20,0.02,0,0,0.67,599882.67
2023-11-23,36215060,36215,6113130,6113.13,36477350,36477.35,8080,8.08,0,0,9453870,9453.87,0,0,12905530,12905.53,0,0,0,0,0.67,714034.78
2023-11-24,50223300,50223,8145070,8145.07,33317840,33317.84,24240,24.24,0,0,21609660,21609.66,0,0,15202360,15202.36,0,0,0,0,0.67,1948985.53
2023-11-25,34481880,34482,6118400,6118.4,18477150,18477.15,16160,16.16,0,0,22883410,22883.41,0,0,15701270,15701.27,10,0.01,0,0,0.67,713143.53
2023-11-26,36980870,36981,6927350,6927.35,24748940,24748.94,8080,8.08,0,0,22065590,22065.59,0,0,15030460,15030.46,0,0,0,0,0.67,700908.36
2023-11-27,42070870,42071,9010290,9010.29,25244590,25244.59,24240,24.24,0,0,15629800,15629.8,0,0,15634860,15634.86,0,0,0,0,0.67,1727680.48
2023-11-28,7678290,7678,4430040,4430.04,4225910,4225.91,0,0,0,0,4789910,4789.91,0,0,8564620,8564.62,0,0,0,0,0,226666.15
2023-11-29,8192250,8192,3997590,3997.59,4154310,4154.31,0,0,0,0,4349710,4349.71,0,0,8550080,8550.08,0,0,0,0,0,243021.51
2023-11-30,9517770,9518,4732660,4732.66,4304470,4304.47,0,0,0,0,3727370,3727.37,0,0,8534640,8534.64,10,0.01,0,0,0,219452.73
2023-12-01,4185500,4186,4307010,4307.01,2283020,2283.02,24240,24.24,0,0,3700590,3700.59,0,0,8513530,8513.53,40,0.04,0,0,0,205712.04
2023-12-02,3635270,3635,4221040,4221.04,2357190,2357.19,16160,16.16,0,0,3659330,3659.33,0,0,8539610,8539.61,0,0,0,0,0,215548.48
2023-12-03,3764710,3765,3519270,3519.27,2397680,2397.68,24240,24.24,0,0,3633930,3633.93,0,0,8495860,8495.86,0,0,0,0,0,205200.83
2023-12-04,8264030,8264,3915710,3915.71,1365480,1365.48,0,0,0,0,3613770,3613.77,0,0,6684820,6684.82,50,0.05,0,0,0,252674.42
2023-12-05,11933470,11933,3720460,3720.46,1791970,1791.97,16160,16.16,0,0,3685430,3685.43,0,0,6332720,6332.72,0,0,0,0,0,262414.52
2023-12-06,13659810,13660,3761980,3761.98,1938450,1938.45,18285040,18285.04,0,0,3632340,3632.34,0,0,6395260,6395.26,20,0.02,0,0,0,283834.52
2023-12-07,9916100,9916,2750710,2750.71,1924910,1924.91,4573280,4573.28,0,0,3262130,3262.13,0,0,5680630,5680.63,20,0.02,0,0,0,259555.63
2023-12-08,12059100,12059,2560760,2560.76,1931720,1931.72,5397440,5397.44,0,0,3194110,3194.11,0,0,6546870,6546.87,80,0.08,0,0,0,277464.83
2023-12-09,12329700,12330,2225520,2225.52,1994160,1994.16,5373200,5373.2,0,0,3240390,3240.39,0,0,6482890,6482.89,10,0.01,0,0,0,222448.76
2023-12-10,12041390,12041,2133140,2133.14,2114190,2114.19,3563280,3563.28,0,0,2910250,2910.25,0,0,6608460,6608.46,10,0.01,0,0,0,254943.13
2023-12-11,13167330,13167,2115560,2115.56,8140890,8140.89,1624080,1624.08,0,0,7013730,7013.73,0,0,6656310,6656.31,20,0.02,0,0,0.4,445308.75
2023-12-12,10255270,10255,1913320,1913.32,7782470,7782.47,2666400,2666.4,0,0,9868110,9868.11,0,0,6639870,6639.87,0,0,0,0,0.4,378045.35
2023-12-13,7697230,7697,1722610,1722.61,9537470,9537.47,4953040,4953.04,0,0,9774260,9774.26,0,0,6153550,6153.55,10,0.01,0,0,0.4,335182.57
2023-12-14,12295210,12295,2346200,2346.2,8960470,8960.47,3854160,3854.16,0,0,9713870,9713.87,0,0,6065130,6065.13,0,0,0,0,0.4,327700.84
2023-12-15,13355170,13355,2467640,2467.64,8093970,8093.97,3506720,3506.72,0,0,9622390,9622.39,0,0,6258970,6258.97,20,0.02,0,0,0.4,334323.44
2023-12-16,14530460,14530,2611480,2611.48,8028750,8028.75,3571360,3571.36,0,0,9586820,9586.82,0,0,6221610,6221.61,0,0,0,0,0.4,349953.95
2023-12-17,14385700,14386,2682430,2682.43,8575950,8575.95,4258160,4258.16,0,0,9374560,9374.56,0,0,6329430,6329.43,0,0,0,0,0.4,310711.31
2023-12-18,15438900,15439,2609850,2609.85,8226430,8226.43,2803760,2803.76,0,0,9247190,9247.19,0,0,6513410,6513.41,0,0,0,0,0.4,356264.41
2023-12-19,16727820,16728,2684190,2684.19,8201830,8201.83,3135040,3135.04,0,0,9466580,9466.58,0,0,6454680,6454.68,0,0,0,0,0.4,360562.91
2023-12-20,16891970,16892,1192360,1192.36,7741570,7741.57,0,0,0,0,8681580,8681.58,0,0,6554020,6554.02,0,0,0,0,0.4,324560.78
2023-12-21,16180490,16180,2119250,2119.25,7639520,7639.52,0,0,0,0,8368300,8368.3,0,0,6428220,6428.22,0,0,0,0,0.4,304557.47
2023-12-22,17596160,17596,2244140,2244.14,8317280,8317.28,0,0,0,0,7234060,7234.06,0,0,6360250,6360.25,0,0,0,0,0.4,298910.51
2023-12-23,20043480,20043,1667650,1667.65,8455030,8455.03,0,0,0,0,1490500,1490.5,0,0,6596390,6596.39,0,0,0,0,0.4,233521.6
2023-12-24,17959830,17960,1622040,1622.04,10423950,10423.95,0,0,0,0,1832920,1832.92,0,0,6652660,6652.66,0,0,0,0,0.4,197146.13
2023-12-25,20671150,20671,1602900,1602.9,10070870,10070.87,0,0,0,0,1802570,1802.57,0,0,6858810,6858.81,0,0,0,0,0.4,223675.51
2023-12-26,23391320,23391,3539870,3539.87,9346300,9346.3,0,0,0,0,1917140,1917.14,0,0,4145330,4145.33,0,0,0,0,0.4,364575.52
2023-12-27,22312050,22312,3894270,3894.27,8100390,8100.39,0,0,0,0,1725550,1725.55,0,0,2918280,2918.28,0,0,0,0,0.4,369672.26
2023-12-28,21607370,21607,3665720,3665.72,7821700,7821.7,0,0,0,0,1688270,1688.27,0,0,589480,589.48,0,0,0,0,0.4,428624.72
2023-12-29,6956770,6957,3309230,3309.23,7155410,7155.41,0,0,0,0,1655990,1655.99,0,0,440690,440.69,0,0,0,0,0.4,389905.62
2023-12-30,7497750,7498,3406630,3406.63,7074440,7074.44,0,0,0,0,1584480,1584.48,0,0,446160,446.16,0,0,0,0,0.4,296866.33
2023-12-31,3952800,3953,3257200,3257.2,6684340,6684.34,0,0,0,0,1365560,1365.56,0,0,447270,447.27,0,0,0,0,0.4,244883.58
2024-01-01,11770460,11770,3376670,3376.67,3846950,3846.95,0,0,0,0,3545460,3545.46,0,0,904910,904.91,0,0,0,0,0.4,258769.87
2024-01-02,11118750,11119,3652190,3652.19,6129550,6129.55,0,0,0,0,3076840,3076.84,0,0,906850,906.85,0,0,0,0,0.4,325923.67
2024-01-03,10216110,10216,3038860,3038.86,6040220,6040.22,0,0,0,0,3327000,3327,0,0,912440,912.44,0,0,0,0,0.4,385764.9
2024-01-04,9422110,9422,1860290,1860.29,6690470,6690.47,0,0,0,0,3077320,3077.32,0,0,901260,901.26,0,0,0,0,0.4,328684.62
2024-01-05,13868410,13868,1910050,1910.05,7064400,7064.4,0,0,0,0,3046860,3046.86,0,0,898100,898.1,0,0,0,0,0.4,297215.81
2024-01-06,16373250,16373,1753890,1753.89,7033810,7033.81,0,0,0,0,3194510,3194.51,0,0,916680,916.68,0,0,0,0,0.4,290976.36
2024-01-07,59630070,59630,1623110,1623.11,7419410,7419.41,0,0,0,0,3032810,3032.81,0,0,918900,918.9,0,0,0,0,0.4,286591.41
2024-01-08,78901030,78901,2274230,2274.23,6144970,6144.97,0,0,0,0,3044180,3044.18,0,0,896950,896.95,0,0,0,0,0.4,256096.37
2024-01-09,28545150,28545,2251960,2251.96,1205340,1205.34,0,0,0,0,3040180,3040.18,0,0,897060,897.06,0,0,0,0,0.25,246212.8
2024-01-10,23932220,23932,2233870,2233.87,1170920,1170.92,0,0,0,0,2947860,2947.86,0,0,1282160,1282.16,0,0,0,0,0.25,250351.08
2024-01-11,12690250,12690,2251020,2251.02,1266890,1266.89,0,0,0,0,2964470,2964.47,0,0,933710,933.71,0,0,0,0,0.25,246431.48
2024-01-12,9247340,9247,2386180,2386.18,1335800,1335.8,0,0,0,0,2932830,2932.83,0,0,1851210,1851.21,0,0,0,0,0.25,245037.79
2024-01-13,8823260,8823,2024320,2024.32,1351440,1351.44,0,0,0,0,2920010,2920.01,0,0,2238220,2238.22,0,0,0,0,0.25,227872.87
2024-01-14,8875640,8876,1884380,1884.38,1429960,1429.96,0,0,0,0,2912820,2912.82,0,0,2183790,2183.79,0,0,0,0,0.25,234126.78
2024-01-15,9096440,9096,2348120,2348.12,1416040,1416.04,0,0,0,0,2884050,2884.05,527870,527.87,2244210,2244.21,0,0,0,0,0.25,268722.02
2024-01-16,10486180,10486,2330010,2330.01,1391460,1391.46,0,0,0,0,2928180,2928.18,650110,650.11,2175140,2175.14,0,0,0,0,0.25,242244.77
2024-01-17,9927760,9928,2329910,2329.91,1342050,1342.05,0,0,0,0,2967100,2967.1,1084570,1084.57,2225520,2225.52,0,0,0,0,0.25,278707.29
2024-01-18,8169250,8169,2260840,2260.84,1341610,1341.61,0,0,0,0,2904390,2904.39,988090,988.09,2190410,2190.41,0,0,0,0,0.25,248397.18
2024-01-19,8532420,8532,2264930,2264.93,1310430,1310.43,0,0,0,0,2968600,2968.6,984320,984.32,2184620,2184.62,0,0,0,0,0.25,245080.12
2024-01-20,9592650,9593,2086500,2086.5,1302610,1302.61,0,0,0,0,2755920,2755.92,1147780,1147.78,2255010,2255.01,0,0,0,0,0.25,231722.91
2024-01-21,106167660,106168,1857510,1857.51,1420900,1420.9,0,0,0,0,3012440,3012.44,1151200,1151.2,2153380,2153.38,0,0,0,0,0.25,218776.89
2024-01-22,157651790,157652,2042800,2042.8,1384490,1384.49,0,0,0,0,2685050,2685.05,974230,974.23,2474020,2474.02,0,0,0,0,0.25,254006.49
2024-01-23,129199870,129200,1802740,1802.74,1364090,1364.09,0,0,0,0,2654340,2654.34,1289850,1289.85,2532880,2532.88,0,0,0,0,0.25,260302.46
2024-01-24,162630690,162631,2214080,2214.08,1401550,1401.55,0,0,0,0,2679400,2679.4,1268720,1268.72,2528970,2528.97,0,0,0,0,0.25,258895.51
2024-01-25,154801050,154801,2798420,2798.42,1399340,1399.34,0,0,0,0,2652550,2652.55,1077790,1077.79,2318230,2318.23,0,0,0,0,0.25,244874.07
2024-01-26,83995880,83996,2784520,2784.52,1402680,1402.68,0,0,0,0,2537860,2537.86,1223890,1223.89,1704720,1704.72,0,0,0,0,0.25,247289.71
2024-01-27,113115040,113115,2683350,2683.35,1406080,1406.08,0,0,0,0,2507450,2507.45,1332010,1332.01,1822250,1822.25,0,0,0,0,0.25,236020.53
2024-01-28,91017320,91017,2620650,2620.65,1506000,1506,0,0,0,0,2452590,2452.59,1376870,1376.87,2515100,2515.1,0,0,0,0,0.25,230358.2
2024-01-29,112250640,112251,2826540,2826.54,1389660,1389.66,0,0,0,0,2424650,2424.65,1287020,1287.02,2886130,2886.13,0,0,0,0,0.25,282410.13
2024-01-30,132948040,132948,875050,875.05,1440150,1440.15,0,0,0,0,2281310,2281.31,1115380,1115.38,2677840,2677.84,0,0,0,0,0.25,262432.88
2024-01-31,150948220,150948,38230,38.23,1381270,1381.27,0,0,0,0,1991450,1991.45,1178530,1178.53,2651880,2651.88,0,0,0,0,0.25,280914.73
2024-02-01,152429830,152430,1908830,1908.83,616530,616.53,0,0,0,0,2860980,2860.98,518050,518.05,2178790,2178.79,0,0,0,0,0.4,345092.68
2024-02-02,129999770,130000,1898300,1898.3,3015460,3015.46,0,0,0,0,2750890,2750.89,886980,886.98,2031290,2031.29,0,0,0,0,0.4,303975.51
2024-02-03,182843560,182844,1861220,1861.22,3949110,3949.11,0,0,0,0,2792390,2792.39,981310,981.31,2087420,2087.42,0,0,0,0,0.4,292118.27
2024-02-04,95955450,95955,1963550,1963.55,4169910,4169.91,0,0,0,0,2794170,2794.17,1002630,1002.63,2033460,2033.46,0,0,0,0,0.4,306240.36
2024-02-05,105469990,105470,1860320,1860.32,3968230,3968.23,0,0,0,0,2753670,2753.67,695270,695.27,2017430,2017.43,0,0,0,0,0.4,335076.73
2024-02-06,34412720,34413,2094280,2094.28,4777090,4777.09,0,0,0,0,2708440,2708.44,587470,587.47,2014520,2014.52,0,0,0,0,0.4,317088.97
2024-02-07,18760350,18760,2211650,2211.65,4668730,4668.73,0,0,0,0,2748790,2748.79,581380,581.38,2012410,2012.41,0,0,0,0,0.4,283334.03
2024-02-08,14255760,14256,2295560,2295.56,4561460,4561.46,0,0,0,0,2760920,2760.92,718440,718.44,1970790,1970.79,0,0,0,0,0.4,282576.84
2024-02-09,12115130,12115,2144890,2144.89,4743240,4743.24,0,0,0,0,2688690,2688.69,758960,758.96,2003350,2003.35,0,0,0,0,0.4,297692.38
2024-02-10,11476290,11476,2041870,2041.87,4797640,4797.64,0,0,0,0,2695740,2695.74,838500,838.5,2018630,2018.63,0,0,0,0,0.4,257811.97
2024-02-11,11236470,11236,2090810,2090.81,4842730,4842.73,0,0,0,0,2677210,2677.21,778660,778.66,2008430,2008.43,0,0,0,0,0.4,236238.94
2024-02-12,21584880,21585,1882180,1882.18,4590130,4590.13,0,0,0,0,2045740,2045.74,939980,939.98,1988200,1988.2,0,0,0,0,0.4,256575.55
2024-02-13,11417000,11417,1947790,1947.79,7405770,7405.77,0,0,0,0,1433960,1433.96,658560,658.56,1977050,1977.05,0,0,0,0,0.4,262544.93
2024-02-14,10568840,10569,1916150,1916.15,9014230,9014.23,0,0,0,0,1178660,1178.66,725810,725.81,1974110,1974.11,0,0,0,0,0.4,264898.03
2024-02-15,11822490,11822,1954100,1954.1,1257190,1257.19,0,0,0,0,1315660,1315.66,730720,730.72,1967560,1967.56,0,0,0,0,0.4,282694.85
2024-02-16,11122740,11123,2403240,2403.24,1295770,1295.77,0,0,0,0,1178470,1178.47,722050,722.05,1559180,1559.18,0,0,0,0,0.4,293133.4
2024-02-17,12102830,12103,2349210,2349.21,1307750,1307.75,0,0,0,0,1150880,1150.88,758200,758.2,1748750,1748.75,0,0,0,0,0.4,280128.35
2024-02-18,12071890,12072,2093230,2093.23,1390990,1390.99,0,0,0,0,1126790,1126.79,800970,800.97,1832760,1832.76,0,0,0,0,0.4,257132.06
2024-02-19,11839740,11840,2259870,2259.87,1349240,1349.24,0,0,0,0,1116070,1116.07,791580,791.58,1982270,1982.27,0,0,0,0,0.4,326111.08
2024-02-20,11103210,11103,2146250,2146.25,1317990,1317.99,0,0,0,0,1150880,1150.88,684550,684.55,1968120,1968.12,0,0,0,0,0.25,247120.55
2024-02-21,12311910,12312,2134200,2134.2,1291270,1291.27,0,0,0,0,1092400,1092.4,656860,656.86,1757960,1757.96,0,0,0,0,0.25,244085.15
2024-02-22,13451700,13452,2232220,2232.22,1298940,1298.94,0,0,0,0,1073580,1073.58,645700,645.7,1804120,1804.12,0,0,0,0,0.25,257565.08
2024-02-23,14992390,14992,2278440,2278.44,1313570,1313.57,0,0,0,0,1062680,1062.68,618010,618.01,1757680,1757.68,0,0,0,0,0.5,304910.75
2024-02-24,12738830,12739,1841690,1841.69,1319780,1319.78,0,0,0,0,1065220,1065.22,593320,593.32,1774740,1774.74,0,0,0,0,0.5,262885.88
2024-02-25,13041650,13042,2126410,2126.41,1386550,1386.55,0,0,0,0,1078760,1078.76,628240,628.24,1936690,1936.69,0,0,0,0,0.5,242874.96
2024-02-26,11007640,11008,3078520,3078.52,1325280,1325.28,0,0,0,0,1099770,1099.77,789730,789.73,2146770,2146.77,0,0,0,0,0.5,319294.99
2024-02-27,10599620,10600,3931570,3931.57,1316370,1316.37,0,0,0,0,943740,943.74,799700,799.7,2030700,2030.7,0,0,0,0,0.1,253105.9
2024-02-28,8655240,8655,4092040,4092.04,1286960,1286.96,0,0,0,0,902010,902.01,834650,834.65,2161340,2161.34,0,0,0,0,0.1,254073.8
2024-02-29,6549280,6549,5008960,5008.96,1228640,1228.64,0,0,0,0,835810,835.81,616440,616.44,1135070,1135.07,0,0,0,0,0.1,242773.07
2024-03-01,6229170,6229,4126070,4126.07,818780,818.78,0,0,0,0,1293720,1293.72,778850,778.85,1981130,1981.13,0,0,0,0,0.1,278048.14
2024-03-02,6045410,6045,1479690,1479.69,866440,866.44,0,0,0,0,1282380,1282.38,840820,840.82,2327560,2327.56,0,0,0,0,0.1,244975.51
2024-03-03,6044350,6044,1465890,1465.89,945680,945.68,0,0,0,0,1299180,1299.18,885880,885.88,2368960,2368.96,0,0,0,0,0.1,224691.76
2024-03-04,6686150,6686,1781070,1781.07,898040,898.04,0,0,0,0,1341080,1341.08,749510,749.51,2534880,2534.88,0,0,0,0,0.1,276913.24
2024-03-05,6282540,6283,1608950,1608.95,513180,513.18,0,0,0,0,1328130,1328.13,669020,669.02,2398700,2398.7,0,0,0,0,0.1,250745.77
2024-03-06,5727760,5728,1545190,1545.19,812520,812.52,0,0,0,0,1298310,1298.31,669000,669,2521390,2521.39,0,0,0,0,0.25,258818.73
2024-03-07,5787820,5788,1721710,1721.71,893770,893.77,0,0,0,0,1419720,1419.72,718760,718.76,2470020,2470.02,0,0,0,0,0.25,280274.6
2024-03-08,6152390,6152,1525240,1525.24,897870,897.87,0,0,0,0,1385360,1385.36,685990,685.99,2430540,2430.54,0,0,0,0,0.25,282314.19
2024-03-09,5852340,5852,1344340,1344.34,911370,911.37,0,0,0,0,1433870,1433.87,664310,664.31,2416030,2416.03,0,0,0,0,0.25,257261.12
2024-03-10,6381250,6381,1228740,1228.74,968210,968.21,0,0,0,0,1423050,1423.05,653660,653.66,2466280,2466.28,0,0,0,0,0.25,238094.99
2024-03-11,6850460,6850,1456420,1456.42,947850,947.85,0,0,0,0,1478210,1478.21,599580,599.58,2147330,2147.33,0,0,0,0,0.25,294817.21
2024-03-12,8725600,8726,1459530,1459.53,916470,916.47,0,0,0,0,1377220,1377.22,684980,684.98,3349530,3349.53,0,0,0,0,0.25,251249.16
2024-03-13,9477340,9477,1317680,1317.68,900100,900.1,0,0,0,0,1342400,1342.4,723820,723.82,4972430,4972.43,0,0,0,0,0.25,271295.4
2024-03-14,8641480,8641,1326160,1326.16,876670,876.67,0,0,0,0,1414330,1414.33,728620,728.62,3858630,3858.63,0,0,0,0,0.25,256326.11
2024-03-15,8529960,8530,1115480,1115.48,882240,882.24,0,0,0,0,1413420,1413.42,667420,667.42,3965200,3965.2,0,0,0,0,0.31,272601.51
2024-03-16,8611320,8611,810670,810.67,886670,886.67,0,0,0,0,1503390,1503.39,601330,601.33,4023990,4023.99,0,0,0,0,0.31,229068.01
2024-03-17,9142760,9143,961120,961.12,950350,950.35,0,0,0,0,1432900,1432.9,622390,622.39,3948330,3948.33,0,0,0,0,0.31,292182.02
2024-03-18,10146750,10147,1339850,1339.85,927360,927.36,0,0,0,0,1497150,1497.15,489310,489.31,3668560,3668.56,0,0,0,0,0.25,275760.26
2024-03-19,11849930,11850,1471960,1471.96,928080,928.08,0,0,0,0,1402010,1402.01,487430,487.43,4009020,4009.02,0,0,0,0,0.25,253744.31
2024-03-20,10138920,10139,1266740,1266.74,905120,905.12,0,0,0,0,1468450,1468.45,475830,475.83,3999050,3999.05,0,0,0,0,0.25,287706
2024-03-21,8974420,8974,949660,949.66,3582040,3582.04,0,0,0,0,1530680,1530.68,481810,481.81,3725340,3725.34,0,0,0,0,0.25,364109.84
2024-03-22,12166050,12166,919600,919.6,3254640,3254.64,0,0,0,0,1084430,1084.43,508330,508.33,3930000,3930,0,0,0,0,0.25,333099.34
2024-03-23,16310320,16310,674200,674.2,3447380,3447.38,0,0,0,0,1073020,1073.02,569620,569.62,3900370,3900.37,0,0,0,0,0.25,324179.99
2024-03-24,11450200,11450,948820,948.82,3912120,3912.12,0,0,0,0,1101570,1101.57,691190,691.19,3841810,3841.81,0,0,0,0,0.25,264209.13
2024-03-25,12806160,12806,1066850,1066.85,3820860,3820.86,0,0,0,0,1080290,1080.29,667430,667.43,4129260,4129.26,0,0,0,0,0.25,324248.67
2024-03-26,13440110,13440,1062580,1062.58,3725730,3725.73,0,0,0,0,1107160,1107.16,637480,637.48,4016130,4016.13,0,0,0,0,0.25,307362.57
2024-03-27,10135000,10135,1484460,1484.46,3290150,3290.15,0,0,0,0,1117400,1117.4,559980,559.98,3756420,3756.42,0,0,0,0,0.25,334797.64
2024-03-28,9670350,9670,1734370,1734.37,3399170,3399.17,0,0,0,0,1264900,1264.9,582630,582.63,3694840,3694.84,0,0,0,0,0.25,341823.64
2024-03-29,15357000,15357,2038230,2038.23,3273720,3273.72,0,0,0,0,1288730,1288.73,528180,528.18,3656120,3656.12,0,0,0,0,0.25,341675.84
2024-03-30,26691870,26692,2926440,2926.44,3750720,3750.72,0,0,0,0,1233220,1233.22,658900,658.9,3540480,3540.48,0,0,0,0,0.25,265122.63
2024-03-31,21421390,21421,2802850,2802.85,3684840,3684.84,0,0,0,0,1392060,1392.06,683980,683.98,3196730,3196.73,0,0,0,0,0.25,260297.12
2024-04-01,72877040,72877,2538760,2538.76,3195830,3195.83,0,0,0,0,1836010,1836.01,1842870,1842.87,0,0,0,0,0,0,0.2,351754.46
2024-04-02,18627380,18627,2395850,2395.85,930590,930.59,0,0,0,0,2007380,2007.38,1626060,1626.06,0,0,0,0,0,0,0.2,326584.13
2024-04-03,20303060,20303,2587240,2587.24,912320,912.32,0,0,0,0,3350030,3350.03,3769410,3769.41,0,0,0,0,0,0,0.2,308595.86
2024-04-04,13033140,13033,2034700,2034.7,891540,891.54,0,0,0,0,3513670,3513.67,3728040,3728.04,0,0,0,0,0,0,0.2,277575.07
2024-04-05,17968050,17968,1834530,1834.53,890070,890.07,0,0,0,0,3098960,3098.96,3333000,3333,0,0,0,0,0,0,0.2,262297.74
2024-04-06,11064590,11065,1462580,1462.58,907970,907.97,0,0,0,0,3056150,3056.15,3222750,3222.75,0,0,0,0,0,0,0.2,209714
2024-04-07,9542430,9542,1583740,1583.74,973730,973.73,0,0,0,0,2699450,2699.45,3156370,3156.37,0,0,0,0,0,0,0.2,210768.12
2024-04-08,9519750,9520,2254970,2254.97,948390,948.39,0,0,0,0,2489730,2489.73,3233200,3233.2,0,0,0,0,0,0,0.2,272125.74
2024-04-09,9309180,9309,2131430,2131.43,922730,922.73,0,0,0,0,2112350,2112.35,3277650,3277.65,0,0,0,0,0,0,0.2,285763.81
2024-04-10,9446680,9447,2339920,2339.92,932740,932.74,0,0,0,0,1957630,1957.63,3283920,3283.92,0,0,0,0,0,0,0.2,283521.63
2024-04-11,9192810,9193,2055410,2055.41,921950,921.95,0,0,0,0,2182010,2182.01,3138060,3138.06,0,0,0,0,0,0,0.2,290810.31
2024-04-12,9143760,9144,1952950,1952.95,914830,914.83,0,0,0,0,2290220,2290.22,3221790,3221.79,0,0,0,0,0,0,0.2,265646.11
2024-04-13,8956990,8957,1478860,1478.86,902900,902.9,0,0,0,0,2185130,2185.13,2924860,2924.86,0,0,0,0,0,0,0.2,254378.62
2024-04-14,8620230,8620,1396050,1396.05,943900,943.9,0,0,0,0,2213860,2213.86,3065520,3065.52,0,0,0,0,0,0,0.2,230936.52
2024-04-15,8850420,8850,1776720,1776.72,884280,884.28,0,0,0,0,2225000,2225,2605440,2605.44,0,0,0,0,0,0,0.2,285528.92
2024-04-16,9169730,9170,2111570,2111.57,855300,855.3,0,0,0,0,2182180,2182.18,2911710,2911.71,0,0,0,0,0,0,0.25,286211.98
2024-04-17,9067680,9068,2358130,2358.13,868910,868.91,0,0,0,0,2963970,2963.97,2498230,2498.23,0,0,0,0,0,0,0.25,311841.75
2024-04-18,9072760,9073,2306400,2306.4,874050,874.05,0,0,0,0,2797770,2797.77,2599280,2599.28,0,0,0,0,0,0,0.25,455268.46
2024-04-19,8435100,8435,2008660,2008.66,858120,858.12,0,0,0,0,2718080,2718.08,2652020,2652.02,0,0,0,0,0,0,0.25,241165.47
2024-04-20,8750070,8750,1614480,1614.48,872720,872.72,0,0,0,0,2689510,2689.51,2527390,2527.39,0,0,0,0,0,0,0.25,227964.77
2024-04-21,9030530,9031,1530860,1530.86,902360,902.36,0,0,0,0,2672090,2672.09,2708860,2708.86,0,0,0,0,0,0,0.25,216285.28
2024-04-22,9089540,9090,1522840,1522.84,877460,877.46,0,0,0,0,2696870,2696.87,2469830,2469.83,0,0,0,0,0,0,0.25,265746.78
2024-04-23,8774240,8774,1497680,1497.68,864930,864.93,0,0,0,0,2662500,2662.5,2187760,2187.76,0,0,0,0,0,0,0.25,230310.82
2024-04-24,10265090,10265,1938850,1938.85,883340,883.34,0,0,0,0,2603720,2603.72,2253520,2253.52,0,0,0,0,0,0,0.25,274080.17
2024-04-25,10942490,10942,2028570,2028.57,859470,859.47,0,0,0,0,2604810,2604.81,2059170,2059.17,0,0,0,0,0,0,0.25,257790.22
2024-04-26,12391120,12391,902950,902.95,2762600,2762.6,0,0,0,0,2553390,2553.39,2899510,2899.51,0,0,0,0,0,0,0.26,351856.13
2024-04-27,10190520,10191,768620,768.62,2758030,2758.03,0,0,0,0,2544540,2544.54,2923950,2923.95,0,0,0,0,0,0,0.26,254614.66
2024-04-28,12031430,12031,768410,768.41,2557070,2557.07,0,0,0,0,2562720,2562.72,3039940,3039.94,0,0,0,0,0,0,0.26,257254.15
2024-04-29,13840920,13841,1127180,1127.18,2091080,2091.08,0,0,0,0,2669750,2669.75,3369620,3369.62,0,0,0,0,0,0,0.26,338843.24
2024-04-30,15749810,15750,1754520,1754.52,1943420,1943.42,0,0,0,0,2680750,2680.75,1301160,1301.16,0,0,0,0,0,0,0.26,313060.34
2024-05-01,15544280,15544,1794150,1794.15,2001770,2001.77,0,0,0,0,2720980,2720.98,4934680,4934.68,0,0,0,0,0,0,0.26,313851.57
2024-05-02,15734720,15735,1535920,1535.92,2499880,2499.88,0,0,0,0,2694850,2694.85,5281150,5281.15,0,0,0,0,0,0,0.26,325711.39
2024-05-03,16098330,16098,1447490,1447.49,2498010,2498.01,0,0,0,0,2496550,2496.55,4735410,4735.41,0,0,0,0,0,0,0.26,295071.29
2024-05-04,16512300,16512,1249510,1249.51,2494850,2494.85,0,0,0,0,2516550,2516.55,4921700,4921.7,0,0,0,0,0,0,0.26,236877.63
2024-05-05,16499070,16499,1127730,1127.73,2550310,2550.31,0,0,0,0,2557970,2557.97,5133710,5133.71,0,0,0,0,0,0,0.26,258919.33
2024-05-06,17389430,17389,616390,616.39,1873580,1873.58,0,0,0,0,2523560,2523.56,5450340,5450.34,0,0,0,0,0,0,0.25,283426.37
