time,lead_created_count,display_impressions, display_spend ,ctv_impressions, ctv_spend ,olv_impressions, olv_spend ,google_ads_impressions,google_ads_spend, meta_impressions , meta_spend ,avg_lead_value,organic_impressions_search_console
12/1/24,21,0,0,0,0,0,0,10436,413.21,0,0,1200,81246
12/2/24,23,0,0,0,0,0,0,10672,412.75,0,0,1200,89088
12/3/24,23,0,0,0,0,0,0,12413,405.58,0,0,1200,83736
12/4/24,47,0,0,0,0,0,0,14354,402.57,0,0,1200,91219
12/5/24,29,0,0,0,0,0,0,15319,372.63,0,0,1200,92435
12/6/24,23,0,0,0,0,0,0,14795,382.89,0,0,1200,90036
12/7/24,21,0,0,0,0,0,0,18763,389.55,0,0,1200,90927
12/8/24,33,0,0,0,0,0,0,18252,412.3,0,0,1200,77451
12/9/24,29,0,0,0,0,0,0,15031,309.18,0,0,1200,78244
12/10/24,18,0,0,0,0,0,0,20346,287.05,0,0,1200,75364
12/11/24,23,0,0,0,0,0,0,13427,213.97,0,0,1200,69840
12/12/24,25,0,0,0,0,0,0,11530,149.02,0,0,1200,65327
12/13/24,20,0,0,0,0,0,0,8212,136.9,0,0,1200,66819
12/14/24,19,0,0,0,0,0,0,9871,137.91,0,0,1200,62935
12/15/24,12,0,0,0,0,0,0,10429,106.44,0,0,1200,52669
12/16/24,16,0,0,0,0,0,0,8110,169.41,0,0,1200,60218
12/17/24,16,0,0,0,0,0,0,9070,127.71,0,0,1200,54606
12/18/24,28,0,0,0,0,0,0,8136,121.51,0,0,1200,51077
12/19/24,20,0,0,0,0,0,0,8591,114.55,0,0,1200,49453
12/20/24,17,0,0,0,0,0,0,7561,88.41,0,0,1200,54994
12/21/24,14,0,0,0,0,0,0,9178,120.27,0,0,1200,52187
12/22/24,12,0,0,0,0,0,0,10454,88.55,0,0,1200,48066
12/23/24,30,0,0,0,0,0,0,13966,115.34,0,0,1200,46698
12/24/24,7,0,0,0,0,0,0,11009,90.77,0,0,1200,36147
12/25/24,4,0,0,0,0,0,0,9761,92.27,0,0,1200,35188
12/26/24,9,0,0,0,0,0,0,12971,120.41,0,0,1200,44837
12/27/24,17,0,0,0,0,0,0,10168,101.88,0,0,1200,47593
12/28/24,20,0,0,0,0,0,0,11034,115.04,0,0,1200,47920
12/29/24,12,0,0,0,0,0,0,8892,112.91,0,0,1200,44046
12/30/24,22,0,0,0,0,0,0,8058,91.45,0,0,1200,46309
12/31/24,22,0,0,0,0,0,0,5223,57.79,0,0,1200,39181
1/1/25,24,65337,368.78,17243,445.23,0,0,7683,100.29,0,0,1200,35310
1/2/25,31,59804,349.4,17523,448.29,0,0,7110,163.58,0,0,1200,43305
1/3/25,32,74449,432.26,17554,446.66,0,0,15044,189.04,0,0,1200,43396
1/4/25,48,58560,344.91,17514,446.24,0,0,26780,531.75,0,0,1200,44989
1/5/25,22,58856,343.15,17540,446.23,0,0,36517,343.92,0,0,1200,40733
1/6/25,28,58492,343.31,17471,444.92,0,0,31246,352.5,0,0,1200,41124
1/7/25,20,58923,345.07,17570,448.04,0,0,33296,323.44,0,0,1200,46340
1/8/25,33,59043,345.44,17531,445.06,0,0,27708,310.64,0,0,1200,42695
1/9/25,36,59345,348.74,17533,447.57,0,0,33388,427.69,0,0,1200,39383
1/10/25,34,58961,347.09,18110,461.54,0,0,33507,257.73,0,0,1200,50656
1/11/25,38,58664,343.19,17512,446.53,0,0,69264,1026.67,0,0,1200,51870
1/12/25,39,58442,343.35,17455,446.24,0,0,58107,661.53,0,0,1200,56292
1/13/25,41,59066,343.78,17560,448.11,0,0,54767,590.94,0,0,1200,56197
1/14/25,43,58921,344.6,17661,449.92,0,0,49823,663.28,0,0,1200,57574
1/15/25,38,59738,351.3,17446,444.82,0,0,55308,788.74,0,0,1200,48994
1/16/25,36,59005,345.16,15509,444.92,0,0,55916,814.59,0,0,1200,48380
1/17/25,40,58734,345.14,15913,446.06,0,0,50338,808.81,0,0,1200,58384
1/18/25,37,58342,343.72,15829,445.18,0,0,47946,795.81,0,0,1200,61659
1/19/25,39,58720,343.02,16043,449,0,0,38594,664.91,0,0,1200,59843
1/20/25,36,59393,348.68,16132,452.19,0,0,41361,689.02,0,0,1200,61089
1/21/25,40,59147,347.65,15979,447.22,0,0,30911,599.76,0,0,1200,64728
1/22/25,32,58723,345.43,15973,447.91,0,0,27789,455.95,0,0,1200,65477
1/23/25,37,58911,347.8,15920,446.3,0,0,33832,558.6,0,0,1200,62745
1/24/25,53,58925,346.3,15976,448.06,0,0,36701,687.9,0,0,1200,60843
1/25/25,47,60007,353,16192,453.47,0,0,45258,641.8,0,0,1200,71549
1/26/25,35,58956,347.89,15808,444.38,0,0,43502,573.14,0,0,1200,63144
1/27/25,39,58201,342.47,15951,446.3,0,0,33747,533.53,0,0,1200,61748
1/28/25,37,58512,344.92,15980,447.32,0,0,31749,499.73,0,0,1200,61323
1/29/25,31,58221,343.31,15960,446.94,0,0,36451,565.36,0,0,1200,61560
1/30/25,51,58861,346,16041,449.34,0,0,35707,494.37,0,0,1200,56570
1/31/25,50,59206,348.59,15842,444.43,0,0,37309,538.31,0,0,1200,63620
2/1/25,58,58385,343.77,15849,444.45,0,0,49897,683.84,0,0,1200,74359
2/2/25,48,59710,351.47,15851,443.69,0,0,44510,633.59,0,0,1200,75246
2/3/25,42,58911,346.85,15918,445.56,0,0,32480,573.53,0,0,1200,69785
2/4/25,39,58288,343.86,15852,444.01,0,0,33178,714.28,0,0,1200,65567
2/5/25,47,58896,347.11,16090,450.95,0,0,33273,575.39,0,0,1200,64345
2/6/25,37,58196,342.75,15813,443.35,0,0,23167,516.13,0,0,1200,62596
2/7/25,32,58575,344.74,15793,445.83,0,0,22381,462.16,0,0,1200,69693
2/8/25,50,58163,342.66,15644,448.44,0,0,29190,510.45,0,0,1200,74281
2/9/25,36,58221,343.41,15720,450.96,0,0,27356,459.17,0,0,1200,68828
2/10/25,43,58976,347.62,15472,443.79,0,0,27560,505.28,0,0,1200,70129
2/11/25,47,58104,342.32,15987,449.04,0,0,28087,477.89,0,0,1200,70447
2/12/25,53,58813,346.1,15771,444.38,0,0,26928,533.68,0,0,1200,65425
2/13/25,43,58066,341.94,16139,449.19,0,0,30659,555.85,0,0,1200,60909
2/14/25,41,58149,342.5,15900,445.28,0,0,28098,550.02,0,0,1200,71062
2/15/25,41,58256,343,15802,442.98,0,0,34119,587.1,0,0,1200,68252
2/16/25,40,58096,342.61,15777,443.72,0,0,28211,517.43,0,0,1200,76731
2/17/25,35,57887,341.97,15921,445.78,0,0,24580,422.51,0,0,1200,75903
2/18/25,43,58142,342.11,15875,444.44,0,0,28123,517.16,0,0,1200,73762
2/19/25,39,59593,351.29,15815,443.23,0,0,30037,497.07,0,0,1200,78322
2/20/25,40,57984,341.38,15754,442.11,0,0,31626,515.2,0,0,1200,79845
2/21/25,53,58229,342.82,16091,443.79,0,0,25435,530.07,0,0,1200,74790
2/22/25,50,58367,343.82,16003,443.15,0,0,33612,472.75,0,0,1200,86465
2/23/25,40,58154,342.34,16329,450.44,0,0,34378,509.73,0,0,1200,82079
2/24/25,64,58348,343.2,16159,445.32,0,0,26151,437.58,0,0,1200,78248
2/25/25,47,57638,338.91,16148,443.12,0,0,28873,522.34,0,0,1200,76722
2/26/25,75,53021,312.56,15960,441.4,0,0,24156,400.62,0,0,1200,71878
2/27/25,55,58076,342.54,16082,442.37,0,0,21319,369.16,0,0,1200,72320
2/28/25,52,58213,342.38,16069,443.56,0,0,10610,271.34,0,0,1200,82581
3/1/25,57,58091,342.63,16061,442.29,0,0,16280,333.37,0,0,1200,92444
3/2/25,52,58173,342.77,16316,447.2,0,0,17416,328.77,0,0,1200,92592
3/3/25,56,57950,341.76,16047,441.59,0,0,15425,318.67,0,0,1200,80690
3/4/25,54,58148,342.58,16239,444.36,0,0,13579,255.82,0,0,1200,81025
3/5/25,64,58318,344.44,15919,440.74,0,0,13516,281.04,0,0,1200,74834
3/6/25,64,58007,341.91,16008,441.86,0,0,15358,373.79,0,0,1200,76057
3/7/25,57,58516,344.49,16272,447.24,0,0,15129,300.99,0,0,1200,83196
3/8/25,65,58204,343.1,15923,442.8,0,0,22424,391.67,0,0,1200,96290
3/9/25,69,57928,341.56,16017,443.72,0,0,19957,339.11,0,0,1200,87022
3/10/25,74,58031,342.57,16234,447.17,0,0,17637,339.54,0,0,1200,88929
3/11/25,74,58013,342.98,16376,451.02,0,0,15414,261.95,0,0,1200,85138
3/12/25,60,57831,340.73,15779,439.04,0,0,43104,459.8,0,0,1200,81061
3/13/25,66,57780,339.93,15863,440.91,0,0,47894,601.91,0,0,1200,82332
3/14/25,57,58146,342.58,15980,441,0,0,40414,586.88,0,0,1200,92224
3/15/25,80,58135,342.58,15822,439.46,0,0,44826,647.98,0,0,1200,99281
3/16/25,61,58017,341.4,15826,439.37,0,0,45331,556.72,0,0,1200,88107
3/17/25,53,57916,341.12,15978,440.36,0,0,47696,602.52,0,0,1200,98011
3/18/25,58,58365,343.21,15638,438.47,0,0,40566,570.15,0,0,1200,88481
3/19/25,66,57960,341.64,15822,440.22,0,0,41427,646.03,0,0,1200,88668
3/20/25,73,57742,340.45,15656,439.02,0,0,38193,603.11,0,0,1200,89332
3/21/25,75,58023,340.93,15676,439,0,0,40956,563.34,0,0,1200,99318
3/22/25,81,57812,341.36,15657,439.44,0,0,45395,470.91,0,0,1200,103515
3/23/25,51,57909,340.98,15705,441.43,0,0,47915,710.57,0,0,1200,97457
3/24/25,60,58119,342.35,15702,440.13,0,0,41222,575.11,0,0,1200,97784
3/25/25,66,57615,339.74,15686,440.16,0,0,44438,599.53,0,0,1200,103824
3/26/25,82,58085,342.81,15732,441.53,0,0,45372,558.05,0,0,1200,99947
3/27/25,62,57772,339.75,15596,438,0,0,42314,544.5,0,0,1200,97643
3/28/25,71,56562,332.83,15504,434.69,0,0,63286,551.39,0,0,1200,105154
3/29/25,70,57984,341.61,15559,438.17,0,0,56031,488.61,0,0,1200,110424
3/30/25,63,58298,343.96,15426,433.44,0,0,61662,506.31,0,0,1200,106773
3/31/25,75,53936,318.32,15266,428.53,0,0,44368,543.72,0,0,1200,114786
4/1/25,65,65847,388.63,12016,336.46,0,0,52118,574.41,0,0,1200,120289
4/2/25,89,85531,504.18,11984,334.54,0,0,42029,642.9,0,0,1200,112983
4/3/25,60,86853,504.59,11959,335.7,0,0,63966,562.11,0,0,1200,100552
4/4/25,64,270792,503.61,12114,335.84,0,0,84783,787.04,386,5.28,1200,105790
4/5/25,86,238171,496.6,12115,339.52,0,0,61029,664.36,1089,10.7,1200,117526
4/6/25,61,251113,504.37,11948,334.7,0,0,64588,857.52,1497,13.45,1200,106640
4/7/25,97,286931,504.43,11907,333.5,0,0,55999,777.45,1330,13.1,1200,118939
4/8/25,94,309684,503.76,11931,334.67,0,0,52431,714.31,1221,11.67,1200,107355
4/9/25,96,256854,501.55,11978,335.39,0,0,48291,815.08,1194,11.83,1200,101791
4/10/25,74,273108,491.79,11906,334.34,0,0,59167,732.32,1168,12.1,1200,102759
4/11/25,80,283848,485.56,11900,334.26,0,0,70646,851.76,617,5.74,1200,102899
4/12/25,65,321240,493.48,12178,341.2,0,0,57541,697.92,0,0,1200,115021
4/13/25,64,238479,506.79,11904,334.12,0,0,62578,614.96,4781,86.17,1200,105036
4/14/25,67,293029,506.82,11887,333.08,0,0,55198,671.41,1533,34.07,1200,111957
4/15/25,68,290305,502.56,11958,335.41,0,0,48819,490.42,4152,107.42,1200,106870
4/16/25,66,244158,487.61,12030,336.61,0,0,48848,592.82,6570,185.53,1200,98978
4/17/25,51,256852,509.71,11883,334.02,0,0,53429,594.59,7747,150.09,1200,100985
4/18/25,64,206775,493.88,11870,331.96,0,0,63708,1048.88,8917,139.47,1200,117776
4/19/25,88,206558,509.43,11824,331.91,0,0,67397,1160.91,2245,42.68,1200,123117
4/20/25,30,201247,508.93,12447,349.29,0,0,59715,1057.39,4347,104.72,1200,101975
4/21/25,80,224242,508.67,11773,330.72,0,0,60223,1133.14,5493,118.06,1200,121808
4/22/25,75,207876,509.51,11754,329.99,0,0,46834,917.81,8851,133.01,1200,124712
4/23/25,70,219640,509.68,11743,329.24,0,0,52629,1024.03,6776,98.37,1200,128017
4/24/25,63,211145,510.62,13490,331.66,0,0,47306,668.74,5337,80.02,1200,129626
4/25/25,62,212561,508.35,13372,329.7,0,0,61069,1045.7,7804,113.95,1200,119973
4/26/25,54,205005,511.8,13713,327.66,0,0,60622,886.57,6306,95.04,1200,131440
4/27/25,49,215016,509.82,13502,326.85,0,0,51984,688.29,8475,116.16,1200,120284
4/28/25,60,221554,505.23,13401,328.77,0,0,45983,719.79,5317,89.12,1200,128280
4/29/25,49,251361,505.14,13186,325.05,0,0,50271,808.99,6254,101.46,1200,137648
4/30/25,58,222569,512.82,13268,328.19,0,0,39069,561.32,5558,103.1,1200,119414
5/1/25,45,188084,387.82,13493,331.77,0,0,45219,623.71,6980,106.67,1200,112055
5/2/25,76,172134,371.56,13278,325.46,0,0,43565,906.41,6096,103.43,1200,115649
5/3/25,73,153999,340.42,13571,325.55,0,0,57893,792.41,5600,93.94,1200,122998
5/4/25,41,201558,356.85,13715,323.82,0,0,49676,724.69,8446,119.52,1200,114876
5/5/25,41,191848,356.66,13715,325.28,0,0,44922,719.53,7299,102.17,1200,114350
5/6/25,41,159122,356.78,13768,324.91,0,0,38840,650.42,5864,87.04,1200,106585
5/7/25,38,129373,357.05,13693,324.3,0,0,40799,793.54,6412,100.36,1200,92442
5/8/25,44,152888,343.7,13379,322.49,0,0,39264,681.71,6579,96.48,1200,98305
5/9/25,31,169927,355.65,13303,325.38,0,0,38370,676.19,5392,98.65,1200,103635
5/10/25,25,153146,354.92,13280,324.05,0,0,43434,596.47,4462,92.13,1200,106117
5/11/25,27,148672,356.11,12900,325.2,0,0,40508,601.89,6498,116.84,1200,96292
5/12/25,42,174235,344.4,13340,327.56,0,0,37904,734.51,6534,103.69,1200,100168
5/13/25,41,165244,342.77,13410,329.05,0,0,36451,707.59,5664,95.47,1200,99813
5/14/25,35,156847,356.62,13098,322.77,0,0,31071,544.6,4204,92.49,1200,107464
5/15/25,20,155150,352.49,13120,322.57,0,0,32179,547.48,3592,86.21,1200,86344
5/16/25,33,174284,357.71,13136,326.02,0,0,30244,506.95,5493,117.66,1200,79758
5/17/25,53,220700,347.9,13142,322.49,0,0,37815,656.55,5227,87.47,1200,87236
5/18/25,29,189820,348.67,13214,324.66,0,0,34335,589.09,6803,116.18,1200,80230
5/19/25,48,198680,347.04,13101,322.15,0,0,36802,654.83,5447,114.08,1200,87815
5/20/25,39,216970,345.04,13128,320.9,0,0,30142,543.25,3933,93.5,1200,101453
5/21/25,27,161854,362.03,13502,322.39,0,0,28928,502.71,4402,95.97,1200,78728
5/22/25,19,134879,351.14,13026,317.91,0,0,26898,573.54,4635,102.3,1200,83418
5/23/25,28,168674,362.49,13634,323.1,0,0,25812,510.74,3181,87.17,1200,101590
5/24/25,25,193342,351.22,13181,318.55,0,0,27638,527.81,2935,87.59,1200,87156
5/25/25,18,141100,353.28,12797,324.43,0,0,25736,394.24,3489,151.75,1200,77056
5/26/25,26,200457,360.46,12935,318.07,0,0,27719,533.71,3438,112.32,1200,82859
5/27/25,34,185263,370.58,12935,317.83,0,0,29292,677.43,3948,87.39,1200,91296
5/28/25,32,203030,373.3,12899,316.79,0,0,27095,551.11,3607,82.06,1200,102631
5/29/25,21,103100,267.68,12927,318.1,0,0,28355,521.48,3716,107.55,1200,99630
5/30/25,45,60048,169.55,12831,316.49,0,0,25330,472.85,2561,74.89,1200,95772
5/31/25,17,65407,170.15,13277,313.21,0,0,27479,520.74,3181,80.55,1200,88999
6/1/25,29,74632,230.41,16753,401.82,0,0,32393,436.47,6124,124.28,1200,95054
6/2/25,28,104941,295.95,16777,403.8,0,0,22845,456.34,3385,63.09,1200,107184
6/3/25,20,87398,185.47,16532,403.08,0,0,16130,329.3,1056,20.98,1200,85491
6/4/25,40,139265,299.49,16624,401.93,0,0,15593,371.4,949,19.35,1200,85918
6/5/25,27,276724,283.94,16527,402.19,0,0,14934,309.46,1031,21.08,1200,94480
6/6/25,33,153787,297.32,16450,401.53,0,0,13766,324.94,853,20.28,1200,79693
6/7/25,15,159691,298.92,16307,402.47,0,0,17741,387.26,635,14.25,1200,73952
6/8/25,24,152041,302.37,16147,401.01,0,0,17222,324.54,879,21.79,1200,70642
6/9/25,30,153422,311.44,16358,402.02,0,0,18625,511.28,1091,21.94,1200,77108
6/10/25,29,78528,310.41,16668,403.1,0,0,14282,341.13,987,24.14,1200,76346
6/11/25,31,36711,183.49,16395,400.22,0,0,12174,265.87,778,14.23,1200,70961
6/12/25,27,31593,155.02,16336,400.61,0,0,12973,370.68,923,19.15,1200,81692
6/13/25,40,52800,154.19,16584,398.91,0,0,12729,277.5,1035,18.45,1200,82691
6/14/25,48,49726,160.25,16686,400.03,0,0,16686,393.85,1094,19.92,1200,71064
6/15/25,11,38087,159.95,16733,402.2,0,0,15426,260.1,1459,25.28,1200,85672
6/16/25,27,42797,160.67,16827,400.99,0,0,17329,370.74,1013,17.89,1200,100282
6/17/25,24,44918,160.04,15943,398.57,0,0,17536,371.82,1021,20.11,1200,90774
6/18/25,35,41943,160.19,16218,399.23,0,0,20091,383.56,1199,25.64,1200,90325
6/19/25,28,43602,160.71,16418,399.85,0,0,21498,331.49,998,16.64,1200,85857
6/20/25,23,41987,158.89,16916,405.39,0,0,21308,359.63,745,14.47,1200,73174
6/21/25,40,50441,160.37,16185,398,0,0,25562,436.24,1031,19.51,1200,70004
6/22/25,17,49680,159.68,16196,396.28,0,0,30028,566.77,1211,25.77,1200,65323
6/23/25,28,45240,160.05,16334,402.41,0,0,22626,385.41,1056,22.31,1200,72888
6/24/25,18,37999,160.24,16508,400.45,0,0,20255,372.66,914,17.8,1200,72814
