time,Google-Brand,Google-Non-Brand,Google-PMAX,Google-Discovery,Google-DemandGen,Bing-Brand,Bing-Non-Brand,Bing-Smart Shopping,Facebook-Prospecting,Facebook-Retargeting,Meta Audience Network Prospecting,Meta Audience Network Retargeting,IG-Prospecting,IG-Retargeting,DV360_DOOH,DV360_Youtube_CTV,"DV360_Youtube_
 Mobile-Desktop",Podcasts,Amazon Display Prospecting,Amazon Display Retargeting,Amazon OTT,Amazon TNF,Amazon Audio,Amazon CTV,Inuvo Display Gaming,Inuvo Display Sports,Inuvo Display Brand,Inuvo Display Conquesting,Inuvo_Display_Outdoor,Inuvo CTV Brand,Inuvo_CTV_Outdoor,Inuvo_CTV_PG_Sports,Inuvo CTV Conquesting,Nexen Display,NEXXEN_CTV,NEXXEN_Audio,Trade Desk Display,Trade Desk OLV,Live Sports Activations,Promo_Var,revenue
2022-04-16,5414.93,527.19,82.52,106.14,0,0,0,272.5,3910.67,2178.91,11.3,0,0,0,0,0,1195.84,0,814.83,493.75,898.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4147.46,0,0,0.15,196960.33
2022-04-17,4027.53,236.17,126.97,111.07,0,0,0,255.06,4114.22,2269.41,1.6,0,0,0,0,0,985.76,0,815.03,493.9,899.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4100.54,0,0,0.15,209618.64
2022-04-18,4935.74,261.74,93.84,154.61,0,0,0,276.86,3987.31,2260.8,12.9,0,0,0,0,0,1244.32,0,815.28,508.03,901.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3609.2,0,0,0.15,261331.47
2022-04-19,4808.65,231.47,77.32,160.15,0,0,0,270.32,3744.88,2183.2,449.2,0,0,0,0,0,1365.52,0,815.32,494.13,902.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3912.22,0,0,0,231119.33
2022-04-20,4386.85,185.84,76.49,149.29,0,0,0,283.4,3639.9,2255.99,120.8,0,0,0,0,0,1131.2,0,832.29,493.77,898.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3801.23,0,0,0,223521.59
2022-04-21,4158.22,157.38,123.75,170.97,0,0,0,281.22,3624.31,2161.56,59.6,0,0,0,0,0,1026.16,0,813.71,494.02,897.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3679.52,0,0,0,234170.47
2022-04-22,4246.48,202.59,98.85,158.39,0,0,0,154.78,5047.39,2286.62,19.3,0,0,0,0,0,1155.44,0,812.25,493.84,900.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3623.16,0,0,0.25,271056.91
2022-04-23,4020.44,286.69,62.15,148.86,0,0,0,135.16,5640.03,2294.63,8.1,0,0,0,0,0,977.68,0,815.09,493.33,898.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2957.05,0,0,0.25,227164.11
2022-04-24,3971.38,326.14,122.32,149.69,0,0,0,113.36,6139.25,2471.58,12.9,0,0,0,0,0,1187.76,0,813.74,493.52,899.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3174.31,0,0,0.25,245953.85
2022-04-25,5250.31,462.86,136.89,149.74,0,0,0,259.42,6139.73,2791.38,8.1,0,0,0,0,0,1018.08,0,814.72,493.87,897.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3450.68,0,0,0.25,267762.66
2022-04-26,4773.01,739.62,113.56,256.97,0,0,0,324.82,6536.86,3087.8,3.2,0,0,0,0,0,1042.32,0,822.22,499.18,904.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3388.5,0,0,0.25,252962.02
2022-04-27,4663.59,665.92,87.7,223.62,0,0,0,350.98,7035.77,3338.36,140.1,0,0,0,0,0,1098.88,0,817.12,493.8,895.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3628.44,0,0,0.25,254455.35
2022-04-28,4960.72,656.4,84.39,293.78,0,0,0,305.2,6910.97,3499.22,30.6,0,0,0,0,0,1074.64,0,814.96,493.86,898.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8373.99,0,0,0.25,251297.74
2022-04-29,4396.89,807.47,85.4,236.97,0,0,0,283.4,6854.8,3513.08,56.4,0,0,0,0,0,937.28,0,814.14,493.99,899.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6300.1,0,0,0.25,236832.28
2022-04-30,4331.31,865.46,142.1,224.15,0,0,0,313.92,7060.8,3703.18,1.6,0,0,0,0,0,937.28,0,814.34,493.73,898.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3728.59,0,0,0.25,217757.04
2022-05-01,4294.81,674.48,104.08,210.42,0,0,0,261.6,7127.9,3865.51,6.4,0,0,0,0,0,1026.16,0,814.38,493.87,896.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3706.96,0,0,0.25,266258.01
2022-05-02,4827.97,723.42,67.64,326.58,0,0,0,344.44,6793.83,3730.1,24.2,0,0,0,0,0,1220.08,0,813.54,494.14,897.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3406.9,0,0,0.25,290703.92
2022-05-03,4539.43,873.98,124.7,285.14,0,0,0,505.76,7303.32,3592.47,1.6,0,0,0,0,0,993.84,0,814.37,493.96,896.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3326.88,0,0,0.3,290990.92
2022-05-04,4985.94,799.55,84.4,266.49,0,0,0,313.92,7228.57,3833.59,48.3,0,0,0,0,0,1018.08,0,815.05,493.74,897.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2934.4,0,0,0.3,286427.62
2022-05-05,4682.88,757.96,96.42,245.1,0,0,0,244.16,7203.7,3861.09,3.2,0,0,0,0,0,323.2,0,814.54,494.08,898.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2974.73,0,0,0.3,340092.31
2022-05-06,4136.48,693.41,101.28,243,0,0,0,209.28,7469.99,3838.56,38.6,0,0,0,0,0,169.68,0,814.98,493.86,896.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3103.78,0,0,0.3,295933.44
2022-05-07,3979.69,811.91,121.13,248.09,0,0,0,296.48,7945.55,3897.05,1.6,0,0,0,0,0,177.76,0,814.94,493.81,898.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2973.07,0,0,0.3,251069.21
2022-05-08,3894.23,938.42,86.86,252.08,0,0,0,248.52,7723.53,4228.48,3.2,0,0,0,0,0,177.76,0,814.64,493.92,896.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3454.02,0,0,0.3,236741.56
2022-05-09,4594.52,862.99,88.29,251.15,0,0,0,244.16,7470.26,4101.61,19.3,0,0,0,0,0,153.52,0,815.27,493.83,898.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4017.26,0,0,0.3,297895.96
2022-05-10,5149.41,823.16,124.95,250.54,0,0,0,311.74,7087.07,4040.15,4.8,0,0,0,0,0,72.72,0,815.73,493.71,897.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4022.37,0,0,0.3,283791.12
2022-05-11,5224.01,843.63,73.46,257.16,0,0,0,237.62,6817.5,3971.65,3.2,0,0,0,0,0,242.4,0,815.65,493.72,898.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4089.77,0,0,0.15,263228.61
2022-05-12,5701.15,1067.27,98.7,256.71,0,0,0,292.12,8184.57,3940.99,17.7,0,0,0,0,0,105.04,0,815.61,493.85,906.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3327.01,0,0,0.15,250644.6
2022-05-13,5884.42,1436.33,92.38,240.24,0,0,0,2725,6694.45,3104.33,19.3,0,0,0,0,0,202,0,815.24,494.08,897.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3899.35,0,0,0,214589.53
2022-05-14,5174.64,1492.03,74.3,201.26,0,0,0,359.7,4843.39,1932.99,3.2,0,0,0,0,0,113.12,0,815.48,493.94,899.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3260.42,0,0,0,185556.4
2022-05-15,5851.87,1747.45,102.34,236.5,0,0,0,281.22,5103.95,2158.02,4.8,0,0,0,0,0,129.28,0,815.5,494.13,901.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3231.2,0,0,0,202978.9
2022-05-16,6452.79,1839,96.72,253.09,0,0,0,305.2,4930.09,2077.13,4.8,0,0,0,0,0,137.36,0,814.9,493.8,902.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3477.62,0,0,0,249117.22
2022-05-17,5275.64,1290.39,117.07,239.62,0,0,0,298.66,4110.57,1847.32,51.5,0,0,0,0,0,137.36,0,814.98,494.01,899.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3445.11,0,0,0,260519.26
2022-05-18,5692.68,1093.43,82.89,248.84,0,0,0,248.52,4927.01,1861.22,17.7,0,0,0,0,0,193.92,0,815.76,493.94,900.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3174.41,0,0,0.25,318680.42
2022-05-19,5702.64,881.29,85.22,250.76,0,0,0,298.66,6134.47,3655.39,6.4,0,0,0,0,0,153.52,0,816.36,494.39,900.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3047.89,0,0,0.25,332391.4
2022-05-20,5563.96,1021.99,97.2,214.28,0,0,0,202.74,6209.3,3882.37,1.6,0,0,0,0,0,210.08,0,816.4,494.27,898.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3187.93,0,0,0.25,273277.98
2022-05-21,4495.16,909.09,76.2,234.57,0,0,0,146.06,6505.18,4172.15,1.6,0,0,0,0,0,80.8,0,816.67,494.49,897.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2770.82,0,0,0.25,237191.47
2022-05-22,4770.76,965.25,135.94,256.13,0,0,0,207.1,6949.94,4461.52,3.2,0,0,0,0,0,129.28,0,816.63,494.43,897.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2900.41,0,0,0.25,224286.84
2022-05-23,5800.44,1121.44,104.04,254.79,0,0,0,220.18,6473.61,4187.36,1.6,0,0,0,0,0,169.68,0,816.52,494.41,899.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3196.49,0,0,0.25,310085.1
2022-05-24,5374.66,988.11,89.25,248.56,0,0,0,189.66,6447.24,4060.29,0,0,0,0,0,0,153.52,0,812.6,494.33,895.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3163.51,0,0,0.25,281750.1
2022-05-25,5836.85,1033.53,148.94,246.65,0,0,0,174.4,6350.97,3981.21,43.5,0,0,0,0,0,202,0,815.96,494.54,899.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3032.83,0,0,0.25,341444.7
2022-05-26,5972.58,1135.8,91.49,143.9,0,0,0,200.56,6291.99,3938.93,27.4,0,0,0,0,0,153.52,0,816.85,494.46,898.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3014.84,0,0,0.25,305616.91
2022-05-27,5214.42,864.26,135.22,232.12,0,0,0,130.8,6602.18,3951.52,16.1,0,0,0,0,0,193.92,0,816.89,494.65,898.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2999.57,0,0,0.25,321910.01
2022-05-28,4523.14,643.1,446.26,312.85,0,0,0,170.04,6838.07,3958.57,4.8,0,0,0,0,0,226.24,0,817.03,494.53,895.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2853.46,0,0,0.25,348776.2
2022-05-29,5209.39,1142.84,571.3,279.15,0,0,0,152.6,7280.02,4378.86,4.8,0,0,0,0,0,121.2,0,817.04,494.64,900.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2881.26,0,0,0.25,268755.76
2022-05-30,6163.57,1104.74,433.87,244.41,0,0,0,156.96,6857.78,4168.79,1.6,0,0,0,0,0,355.52,0,816.95,494.46,897.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2883.64,0,0,0.25,291821.93
2022-05-31,6437.14,1158.98,352.15,174,0,0,0,207.1,6696.53,4030.68,6.4,0,0,0,0,0,193.92,0,817.42,494.57,896.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164.61,0,0,0.2,311005.57
2022-06-01,6739.33,884.44,361.42,197.1,0,0,0,200.56,6565.94,3953.88,6.4,0,0,0,0,0,210.08,0,817.48,494.57,896.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3466.51,0,0,0.2,286599.69
2022-06-02,6803.16,921.78,360.33,163.22,0,0,0,170.04,6339.08,3913.9,239.9,0,0,0,0,0,121.2,0,818.11,490.28,895.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2647.04,0,0,0.2,277374.85
2022-06-03,6697.12,968.16,459.55,239.71,0,0,0,156.96,6363.25,3878.72,4.8,0,0,0,0,0,121.2,0,817.88,490.24,896.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2548.89,0,0,0.2,294581.98
2022-06-04,6136.03,875.93,388.53,321.34,0,0,0,91.56,6428.11,3864.02,4.8,0,0,0,0,0,105.04,0,818.27,490.39,897.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2440.32,0,0,0.2,242224.6
2022-06-05,6153.38,1083.79,350.57,373.19,0,0,0,150.42,6861.31,4237.91,1.6,0,0,0,0,0,185.84,0,818.18,490.21,896.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2408.29,0,0,0.2,305828.44
2022-06-06,6890.99,801.43,587.1,329.99,0,0,0,61.04,5629.03,3701.85,8.1,0,0,0,0,0,185.84,0,871.59,490.21,890.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2694.05,0,0,0.2,371322.88
2022-06-07,6726.46,947.71,526.12,326.67,0,0,0,61.04,6650.27,4029.26,0,0,0,0,0,0,121.2,0,871.7,490.26,890.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2475.42,0,0,0.2,281499.42
2022-06-08,6275.83,1111.68,710.52,259.68,0,0,0,52.32,7026.47,3716.3,11.3,0,0,0,0,0,121.2,0,871.04,489.93,892.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2645.35,0,0,0.2,284077.22
2022-06-09,5828.91,709.29,786.79,176.49,0,0,0,39.24,7249.46,3689,3.2,0,0,0,0,0,177.76,0,871.18,490.28,890.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2494.96,0,0,0.2,300331.91
2022-06-10,5889.75,672.19,399.18,159.94,0,0,0,39.24,7474.67,3705.42,6.4,0,0,0,0,0,153.52,0,870.9,489.88,890.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2515.53,0,0,0.2,263534.2
2022-06-11,5633.5,694.89,898.48,206.5,0,0,0,41.42,7588.14,3711.67,3.2,0,0,0,0,0,96.96,0,871.02,489.96,888.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2087.78,0,0,0.2,249316.93
2022-06-12,5171.67,671.22,729.63,325.71,0,0,0,56.68,7752.23,3902.4,3.2,0,0,0,0,0,169.68,0,871.1,490.16,889.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2243.54,0,0,0.2,256414.8
2022-06-13,5933.94,682.53,884.64,264.04,0,0,0,91.56,5713.24,2380.59,3.2,0,0,0,0,0,121.2,0,871.14,489.99,890.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2517.14,0,0,0,244407.37
2022-06-14,5084.88,679.54,803.74,196.06,0,0,0,6.54,4176.06,2151.08,3.2,0,0,0,0,0,234.32,0,871.53,490.09,888.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2404.34,0,0,0,274510.23
2022-06-15,4976.81,629.59,298.03,203.51,0,0,0,8.72,4103.61,1929.56,3.2,0,0,0,0,0,137.36,0,872.39,490.32,890.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2288.3,0,0,0,260623.36
2022-06-16,4551.25,490.17,292.47,293.74,0,0,0,93.74,3646.76,1481.23,3.2,0,0,0,0,0,113.12,0,872.52,490.61,892.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2397.69,0,0,0,249303.3
2022-06-17,4811.44,580.21,1279.85,319.74,0,0,0,63.22,3570.39,1343.07,1.6,0,0,0,0,0,137.36,0,872.53,490.41,889.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2203.1,0,0,0.2,277743.6
2022-06-18,3825.88,370.96,1009.08,194.53,0,0,0,67.58,3733.54,1357.75,6.4,0,0,0,0,0,48.48,0,872.62,490.64,889.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1869.59,0,0,0,206508.37
2022-06-19,3701.93,347.61,511.61,150.46,0,0,0,41.42,3794.72,1434.58,1.6,0,0,0,0,0,72.72,0,872.57,490.33,888.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2193.22,0,0,0,202407.93
2022-06-20,5199.15,855.98,714.61,419.2,0,0,0,69.76,4526.57,1351.26,3.2,0,0,0,0,0,105.04,0,872.64,490.44,894.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2528.53,0,0,0,276408.56
2022-06-21,5011.01,1269.28,1100.33,315.26,0,0,0,78.48,4415.95,1270.53,3.2,0,0,0,0,0,64.64,0,872.42,490.29,892.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2953.68,0,0,0.15,312410.58
2022-06-22,5498.72,1059.46,1116.69,302.64,0,0,0,152.6,4527.19,1259.55,46.7,0,0,0,0,0,80.8,0,872.37,490.54,889.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2795.74,0,0,0.15,308993.88
2022-06-23,5248.22,1469.46,842.33,308.41,0,0,0,146.06,4811.58,1241.1,4.8,0,0,0,0,0,72.72,0,872.47,490.47,889.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2927.48,0,0,0.15,245816.85
2022-06-24,5220.2,944.38,1577.01,255.73,0,0,0,132.98,4683.39,1219.64,3.2,0,0,0,0,0,145.44,0,873.03,490.84,892.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3406.1,0,0,0.15,235633.44
2022-06-25,4451.37,970.67,1029.93,199.84,0,0,0,146.06,4564.57,1196.02,1.6,0,0,0,0,0,88.88,0,872.59,490.33,894.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2560.46,0,0,0,190841.29
2022-06-26,4478.42,883.12,2156.57,212.82,0,0,0,150.42,4547.96,1314.18,9.7,0,0,0,0,0,64.64,0,872.73,490.39,899.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2711.21,0,0,0,207142.67
2022-06-27,7049.65,578.34,1411.18,275.54,0,0,0,170.04,4295.68,1263.37,127.2,0,0,0,0,0,153.52,0,872.5,490.59,889.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3808.89,0,0,0.4,286524.61
2022-06-28,8736.55,1468.57,5073.25,480.75,0,0,0,130.8,9878.24,5149.53,3.2,0,0,0,0,0,113.12,0,871.39,489.88,889.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5317.16,0,0,0.5,1206530.65
2022-06-29,12839.64,2389.82,9323.87,455.78,0,0,0,176.58,18872.47,10688.86,4.8,0,0,0,0,0,121.2,0,872.66,490.47,890.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4113.38,0,0,0.5,1816601.72
2022-06-30,10341.87,4896.32,9578.59,316.34,0,0,0,113.36,23813.2,13270.79,11.3,0,0,0,0,0,105.04,0,872.73,490.5,888.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3155.14,0,0,0.5,1437656.67
2022-07-01,13676.42,4788.98,8948.82,295.75,0,0,0,239.8,24034.74,13816.14,3.2,0,0,0,0,0,2222,0,872.48,490.89,889.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5088.75,0,0,0.5,1184709.34
2022-07-02,12736.24,4651.78,9260.15,298.03,0,0,0,152.6,21553.55,12826.04,9.7,0,0,0,0,0,1858.4,0,872.65,490.46,889.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4227.17,0,0,0.5,961063.02
2022-07-03,10809.92,4192,9294.57,298.46,0,0,0,102.46,22943.11,13421.24,9.7,0,0,0,0,0,2213.92,0,872.5,490.47,888.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4155.78,0,0,0.5,943556.93
2022-07-04,10247.99,4166.36,7360.01,277.15,0,0,0,148.24,22101.03,12386.27,4.8,0,0,0,0,0,1955.36,0,872.77,490.42,888.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4064.28,0,0,0.5,1069847.3
2022-07-05,12466.1,4528.22,10575.34,289.75,0,0,0,176.58,23649.96,12089.01,3.2,0,0,0,0,0,2076.56,0,872.52,490.59,889.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5242.97,0,0,0.5,1321918.15
2022-07-06,13407.13,3472.62,9512.27,298.37,0,0,0,113.36,12657.18,5602.82,6.4,0,0,0,0,0,2262.4,0,872.41,491.06,888.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6869.63,0,0,0.5,429679.39
2022-07-07,13547.76,3868.61,9745.3,231.1,0,0,0,122.08,12703.44,5741.54,3.2,0,0,0,0,0,1963.44,0,872.43,490.78,889.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000.19,0,0,0.5,338410.67
2022-07-08,15380.24,5520.01,14608.74,169.67,0,0,0,146.06,12640.36,5688.49,99.8,0,0,0,0,0,2415.92,0,872.52,490.38,890.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6035.88,0,0,0.5,355573.08
2022-07-09,15803.6,5664.67,17149.51,249.21,0,0,0,161.32,13242.09,5929.17,1.6,0,0,0,0,0,2108.88,0,872.35,490.69,888.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5351.27,0,0,0.5,317065.87
2022-07-10,13444.07,3967.29,14569.09,495.68,0,0,0,154.78,13422.36,6016.08,14.5,0,0,0,0,0,2415.92,0,872.11,490.52,888.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5741.02,0,0,0.5,376522.39
2022-07-11,24175.52,15587.81,11883.56,641.62,0,0,0,111.18,22155.53,9356.47,67.6,0,0,0,0,0,2407.84,0,872.17,490.68,888.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5150.23,0,0,0.5,2077406.83
2022-07-12,36171.07,16725.39,11498.16,1877.66,0,0,0,43.6,27333.67,10128.89,4.8,0,0,0,0,0,2512.88,0,872.35,490.34,888.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10296.14,0,0,0.5,7632875.08
2022-07-13,32976.61,22089.88,11826.58,2999.42,0,0,0,28.34,33247.63,11729.65,1.6,0,0,0,0,0,3183.52,0,870.08,489.89,889.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10946.83,0,0,0.5,6073291.38
2022-07-14,15607.06,2356.89,5628.67,162.23,0,0,0,8.72,3279.73,890.83,3.2,0,0,0,0,0,1931.12,0,872.57,490.67,898.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3129.03,0,0,0.5,194086.71
2022-07-15,17675.91,2268.34,8718.98,169.54,0,0,0,6.54,3290.13,879.46,1.6,0,0,0,0,0,1890.72,0,872.18,490.5,888.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2460.06,0,0,0.5,187310.95
2022-07-16,16501.73,932.89,5016.96,157.75,0,0,0,23.98,3584.64,967.52,4.8,0,0,0,0,0,2028.08,0,872,490.53,889.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965.41,0,0,0,177020.13
2022-07-17,15279.26,771.63,6086.57,152.74,0,0,0,15.26,3528.14,945.85,3.2,0,0,0,0,0,1672.56,0,872.47,490.73,888.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1911.58,0,0,0,189782.86
2022-07-18,17212.5,1074.69,3565.94,161.38,0,0,0,23.98,3394.16,917.15,1.6,0,0,0,0,0,1163.52,0,872.68,490.58,892.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538.3,0,0,0,225983.39
2022-07-19,14060.41,925.05,4685.15,133.91,0,0,0,39.24,3280.81,886.79,1.6,0,0,0,0,0,1317.04,0,872.47,490.54,890.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,896.95,0,0,0,216494.84
2022-07-20,14336.91,652.03,6515.33,53.22,0,0,0,17.44,3252.91,869.16,148.1,0,0,0,0,0,1551.36,0,872.71,490.48,891.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952.74,0,0,0,220840.44
2022-07-21,13438.26,355.48,2307.45,18.48,0,0,0,28.34,3254.67,866.78,1.6,0,0,0,0,0,1268.56,0,872.6,490.48,890.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1114.31,0,0,0,207982.36
2022-07-22,12452.66,346.33,2077.5,21.26,0,0,0,13.08,3311.23,900.31,3.2,0,0,0,0,0,1155.44,0,872.79,490.41,888.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034.31,0,0,0,216319.27
2022-07-23,12598.38,201.13,2275.05,59.2,0,0,0,4.36,3357.85,854.31,3.2,0,0,0,0,0,1470.56,0,873.03,490.52,889.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389.33,0,0,0.5,198718.44
2022-07-24,14422.93,199.18,3448.96,115.14,0,0,0,15.26,3526.85,950.02,1.6,0,0,0,0,0,1761.44,0,872.95,490.53,892.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411.11,0,0,0.5,191227.43
2022-07-25,16358.64,333.9,2663.23,305.5,0,0,0,32.7,3412.68,899.91,4.8,0,0,0,0,0,1300.88,0,872.8,490.68,889.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3114.42,0,0,0.5,253376.46
2022-07-26,15467.63,330.59,1599.71,224.43,0,0,0,19.62,3292.63,820.61,1.6,0,0,0,0,0,1333.2,0,873.14,490.74,889.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2481.52,0,0,0.5,252429.05
2022-07-27,14609.05,329.77,2277.4,306.15,0,0,0,13.08,3485.52,890.79,1.6,0,0,0,0,0,2165.44,0,873.07,490.66,889.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2306.5,0,0,0.5,263723.14
2022-07-28,14451.01,332.73,2237.51,196.58,0,0,0,28.34,3826.02,1023.78,6.4,0,0,0,0,0,1115.04,0,872.98,490.51,889.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2316.34,0,0,0.5,239087.24
2022-07-29,14534.32,339.99,2226.55,200.44,0,0,0,19.62,4501.32,1417.81,1.6,0,0,0,0,0,1494.8,0,873.31,490.64,889.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2632.63,0,0,0.5,476696.5
2022-07-30,13471.01,202,1943.51,176.82,0,0,0,17.44,5199.24,1689.67,1.6,0,0,0,0,0,1470.56,0,873.09,490.77,889.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2700.74,0,0,0.5,244860.68
2022-07-31,13332.47,192.59,2493.13,101.41,0,0,0,6.54,5533.31,1796.62,1.6,0,0,0,0,0,1656.4,0,873.12,490.78,892.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2852.29,0,0,0.5,245179.23
2022-08-01,11636.73,103.9,2929.51,52.74,0,0,0,23.98,4621.29,1662.98,3.2,0,0,0,0,0,1777.6,0,873.43,490.57,889.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3257.37,0,0,0.5,288331.29
2022-08-02,11298.3,0,2258.38,0,0,0,0,32.7,4117.77,1686.42,3.2,0,0,0,0,0,1389.76,0,873.13,490.66,888.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3220.31,0,0,0.5,285645.31
