time,lead_created_count,display_impressions, display_spend ,ctv_impressions, ctv_spend ,olv_impressions, olv_spend ,brandedsearch_impressions, brandedsearch_spend , nonbrandedsearch_impressions , nonbrandedsearch_spend ,pmax_impressions, pmax_spend , meta_impressions , meta_spend ,avg_lead_value,organic_impressions_search_console
2024-01-10,1,0,0,0,0,0,0,697,188.61,812,101.06,16218,265.9,308313,311.83,1200,85548
2024-01-11,2,0,0,0,0,0,0,612,165.6,577,79.32,18393,248.99,293726,313.2,1200,85548
2024-01-12,1,0,0,0,0,0,0,883,206.34,680,81.29,15104,248.66,295120,317.71,1200,85548
2024-01-13,1,0,0,0,0,0,0,808,192.95,1012,124.13,17646,295.42,311600,324.99,1200,85548
2024-01-14,2,0,0,0,0,0,0,553,164.62,606,97.12,16405,246.61,343811,331.43,1200,85548
2024-01-15,1,0,0,0,0,0,0,618,166.15,604,82.56,16768,240.12,341767,324.59,1200,85548
2024-01-16,1,0,0,0,0,0,0,681,166.87,660,93.29,15300,240.35,325114,318.83,1200,85548
2024-01-17,1,0,0,0,0,0,0,611,165.58,583,93.7,15454,244.58,285612,312.69,1200,85548
2024-01-18,1,0,0,0,0,0,0,607,165.59,550,66.69,15307,240.56,273392,313.26,1200,85548
2024-01-19,1,0,0,0,0,0,0,661,158.03,514,86.51,15522,252.24,254133,315.12,1200,85548
2024-01-20,2,0,0,0,0,0,0,844,210.15,810,119.08,16203,258.61,266283,321.2,1200,85548
2024-01-21,3,0,0,0,0,0,0,868,174.26,572,88.86,16273,243.44,307502,331.85,1200,85548
2024-01-22,0,0,0,0,0,0,0,760,148.64,550,90.87,13508,234.15,292680,324.49,0,85548
2024-01-23,1,0,0,0,0,0,0,601,149.93,586,86.89,14650,227.09,271807,318.82,1200,85548
2024-01-24,0,0,0,0,0,0,0,2717,177.41,1602,90.73,17338,261.48,260866,311.64,0,85548
2024-01-25,1,0,0,0,0,0,0,3857,166.1,4370,86.7,19008,219.39,251288,312.5,1200,85548
2024-01-26,3,0,0,0,0,0,0,3422,165.19,4473,79.8,17767,255.65,247200,315.89,1200,85548
2024-01-27,1,0,0,0,0,0,0,3540,163.08,3359,86.3,24811,238.72,262988,322.36,1200,85548
2024-01-28,0,0,0,0,0,0,0,3641,160.99,3010,85.45,18670,223.54,300894,347.33,0,85548
2024-01-29,0,0,0,0,0,0,0,3720,159.2,2734,80.3,14176,216.85,274674,321,0,85548
2024-01-30,2,0,0,0,0,0,0,2665,157.3,1626,77.23,17938,228.48,261637,316.15,1200,85548
2024-01-31,1,0,0,0,0,0,0,2213,144.52,240,50.63,16909,207.01,257642,309.74,1200,85548
2024-02-01,1,0,0,0,0,0,0,4303,194.1,3908,100.59,17059,267.46,268703,309.43,1200,85548
2024-02-02,2,0,0,0,0,0,0,3839,141.81,5241,100.92,16832,242.85,244925,305.25,1200,85548
2024-02-03,4,0,0,0,0,0,0,4566,172.82,6502,99.08,20752,289.51,267694,328,1200,85548
2024-02-04,2,0,0,0,0,0,0,5159,231.75,6729,98.77,20158,283.01,291560,331.32,1200,85548
2024-02-05,3,0,0,0,0,0,0,4533,200.33,3725,50.08,10662,146.01,278463,324.17,1200,85548
2024-02-06,3,0,0,0,0,0,0,2846,90.1,3964,37.89,17677,229.62,110307,125.76,1200,85548
2024-02-07,13,0,0,0,0,0,0,2987,103.8,3577,37.01,15804,206.18,57704,66.46,1200,85548
2024-02-08,8,0,0,0,0,0,0,6880,339.55,5073,75.66,12804,144.91,53366,66.86,1200,85548
2024-02-09,2,0,0,0,0,0,0,5706,233.05,4565,61.41,19312,238.39,52574,67.79,1200,85548
2024-02-10,2,0,0,0,0,0,0,6188,221.11,4952,63.25,19361,234.11,54499,69.64,1200,85548
2024-02-11,0,0,0,0,0,0,0,5305,207.79,4737,58.81,17176,149.93,58982,72.51,0,85548
2024-02-12,2,0,0,0,0,0,0,4359,151.53,3691,53.01,14398,243.45,57042,71.9,1200,85548
2024-02-13,4,0,0,0,0,0,0,4905,184.98,3957,51.82,12210,176.47,55728,68.98,1200,85548
2024-02-14,0,0,0,0,0,0,0,4763,193.95,3767,44.62,11858,169.77,52580,68.81,1200,85548
2024-02-15,4,0,0,0,0,0,0,4031,182.73,4445,52.09,18467,207.88,54818,67.19,1200,85548
2024-02-16,2,0,0,0,0,0,0,3017,99.28,4649,60.72,15557,238.99,54718,68.84,1200,85548
2024-02-17,1,0,0,0,0,0,0,3119,107.87,5524,56.94,16816,230.31,57513,70.71,1200,85548
2024-02-18,3,0,0,0,0,0,0,3620,117.32,5842,60.15,18852,226.04,61076,72.33,1200,85548
2024-02-19,1,0,0,0,0,0,0,3642,141.04,4838,58.9,17455,240.55,58861,70.5,1200,85548
2024-02-20,5,0,0,0,0,0,0,5608,275.78,4612,47.29,17723,223.23,55899,69.45,1200,85548
2024-02-21,3,0,0,0,0,0,0,4925,209.37,5120,60.02,16210,232.95,52620,68.26,1200,85548
2024-02-22,2,0,0,0,0,0,0,3925,179.01,5450,91.32,17726,169.45,51821,68.21,1200,85548
2024-02-23,1,0,0,0,0,0,0,4578,196.15,4254,48.83,18599,229.6,51970,69.31,1200,85548
2024-02-24,5,0,0,0,0,0,0,5553,252.38,5153,54.01,21839,224.21,53788,71.03,1200,85548
2024-02-25,5,0,0,0,0,0,0,4494,203.21,5690,69.51,20753,212.08,57577,72.21,1200,85548
2024-02-26,3,0,0,0,0,0,0,3479,148.38,5167,61.45,18193,216.52,56520,71.46,1200,102960
2024-02-27,3,0,0,0,0,0,0,3152,137.37,4108,46.16,18029,212.86,54045,69.4,1200,94401
2024-02-28,5,0,0,0,0,0,0,2845,124.74,4631,59.51,16616,210.22,52551,68.32,1200,98757
2024-02-29,2,57428,356.13,11167,427.75,5459,79.96,2717,127.42,3747,60.21,16298,180.19,51477,68.51,1200,97062
2024-03-01,4,58639,358.47,10668,406.96,5298,78.17,3353,114.07,4774,49.27,19842,234.95,55080,68.83,1200,101224
2024-03-02,1,57437,359.07,10374,402.6,5293,78.05,5553,264.31,5978,72.06,22420,236.54,56376,70.81,1200,119874
2024-03-03,1,57742,359.43,10960,461.74,5271,77.66,5038,220.21,6039,68.96,25483,249.29,59840,72.86,1200,104339
2024-03-04,3,56565,352.07,12845,522.49,5281,77.99,3312,150.33,4092,56.68,19070,218.72,57691,71.44,1200,108527
2024-03-05,3,53994,335.05,13400,523.5,5302,78.07,3580,138.19,4014,32.96,19927,205.34,53271,69.64,1200,103829
2024-03-06,2,56789,357.25,13584,516.3,5270,77.68,3688,148.86,4459,45.31,20456,225.39,54116,68.35,1200,105779
2024-03-07,2,56549,357.34,13248,510.87,5241,77.28,3543,130.04,5460,96.79,20623,188.5,54979,68.05,1200,102113
2024-03-08,1,62076,388.96,13075,529.62,5286,77.96,4157,155.71,4559,51.82,21945,210.51,55583,68.56,1200,97287
2024-03-09,1,61311,385.72,12655,487.59,5289,78.05,5059,223.26,5698,74.37,25878,232.56,58163,70.12,1200,119453
2024-03-10,3,64538,404.12,12135,468.09,5301,78.09,4420,174.37,5305,68.8,25925,242.03,63005,73.65,1200,94009
2024-03-11,4,63948,398.25,12429,476.97,5308,77.58,3726,177.35,3941,58.73,21076,213.12,58314,71.59,1200,106289
2024-03-12,0,55558,351.89,13550,513.12,5284,77.28,3769,170.37,4415,59.41,24315,193.6,54233,69.7,0,109596
2024-03-13,3,58087,358.08,12421,468.73,5247,76.88,3200,146.3,4271,58.38,24518,262.66,50477,68.46,1200,110173
2024-03-14,2,57744,352.56,12550,469.9,5448,78.01,3853,202.8,3965,63.32,25903,226.73,47848,67.68,1200,106203
2024-03-15,2,57993,354.12,12275,461.58,5296,78.04,2145,95.52,3522,52.71,23911,199.55,47668,68.21,1200,111599
2024-03-16,3,59003,353.07,12488,472.63,5289,77.9,3459,164.75,3169,44.88,25291,227.68,48911,70.36,1200,123890
2024-03-17,2,59143,354.2,12042,476.2,5314,78.18,3099,165.34,3777,61.59,22633,215.59,53670,73.23,1200,107536
2024-03-18,4,57564,351.56,11887,458.08,5295,78.18,2763,167.2,3882,55.84,20448,211.81,52656,71.12,1200,118875
2024-03-19,5,56557,350.28,11929,457.16,5190,76.51,2999,169.73,4614,60.39,16731,145.48,47780,69.4,1200,113494
2024-03-20,3,57100,353.19,11825,459.94,5276,77.99,4036,242.13,4196,73.8,18531,189.24,45026,68.18,1200,111685
2024-03-21,18,57480,354.41,12214,460.14,5332,78.45,2872,136.14,3409,45.54,18868,195.35,44515,67.97,1200,109067
2024-03-22,2,56413,348.92,10246,373.37,5251,77.56,3823,165.76,3858,48.39,17648,183.54,46304,68.98,1200,112275
2024-03-23,3,57213,353.45,12577,475.58,5364,78.45,3752,225.57,4446,75.96,16286,171.36,48291,70.64,1200,137398
2024-03-24,3,57014,353.34,11701,432.99,5285,77.85,2864,158.01,3591,62.87,20248,180.89,51696,72.84,1200,125100
2024-03-25,0,48581,304.29,13726,530,5014,74.19,2568,161.17,3668,62.34,16407,180.8,50509,70.48,0,126781
2024-03-26,3,54181,336.26,13996,542.38,5153,75.79,2284,155.47,3039,58.4,16850,165.39,47865,69.1,1200,118852
2024-03-27,0,49958,308.94,12869,496.48,5240,77.32,2191,155.92,3403,48.62,17510,171.92,45936,67.99,0,122698
2024-03-28,6,52882,329.1,13164,519.14,5134,75.32,2691,157.53,3485,60.4,16090,171.26,44234,67.94,1200,118740
2024-03-29,3,47047,294.58,12421,481.71,5608,83.59,3499,157.25,3674,54.58,18881,141.86,44971,69.03,1200,124319
2024-03-30,3,63218,388.19,11259,436.99,5651,82.64,3380,135.84,3843,32.34,23676,197.13,47852,72.14,1200,123889
2024-03-31,1,87615,531.26,7679,288.47,5602,83.6,3404,138.55,4410,50.48,16509,142.31,53512,72.81,1200,80724
2024-04-01,5,45586,275.33,8773,339.4,0,0,4861,196.34,4472,72.17,17997,194.76,59643,71,1200,103978
2024-04-02,4,46066,277.85,7738,303.43,0,0,5476,192,4226,71.33,18567,194.46,54952,69.16,1200,96124
2024-04-03,4,46012,277.67,7917,309.41,0,0,4655,130.27,4474,70.05,17643,181.11,49696,66.62,1200,97622
2024-04-04,12,45639,276.82,9807,436.02,0,0,3675,141.37,4157,46.97,15970,124.77,31460,42.7,1200,91616
2024-04-05,2,46170,277.83,8427,336.72,0,0,7700,279.36,4561,47.86,21387,239.89,21438,29.06,1200,119666
2024-04-06,4,46032,278.1,8681,364.65,0,0,4633,141.84,5088,58.38,19895,195.07,22857,30.81,1200,149227
2024-04-07,3,46056,277.88,8370,342,0,0,3939,125.41,4184,66.7,23253,189.86,24226,30.98,1200,133586
2024-04-08,20,46007,277.29,7932,307.93,0,0,3928,139.94,4490,55.66,19985,207.33,23429,30.11,1200,144705
2024-04-09,5,45911,277.86,7321,274.4,0,0,6470,301.6,4202,83,18870,178.48,22629,29.61,1200,144947
2024-04-10,9,46020,277.61,8511,335.7,0,0,5468,217.6,4010,81.95,22079,209.98,22875,29.24,1200,143398
2024-04-11,6,45915,277.64,8195,322.75,0,0,4765,181.85,4067,72.24,21984,197.26,22602,28.8,1200,146717
2024-04-12,6,45767,277.73,8627,348.58,0,0,4783,191.59,4447,57.16,20729,188.71,22366,29.39,1200,145617
2024-04-13,2,46087,277.95,9035,347.94,0,0,4995,171.33,4789,44.97,20605,181.8,24105,31.57,1200,166554
2024-04-14,2,45883,277.98,8356,347.74,0,0,5005,172.54,4664,51.86,17819,191.33,24394,30.76,1200,140429
2024-04-15,0,45991,277.48,8668,336.57,0,0,4074,133.73,4113,50.74,18616,166.83,23606,30.19,0,151993
2024-04-16,20,46748,277.67,8118,335.26,0,0,4796,157.29,4043,55.38,23911,200.61,21560,28.64,1200,144868
2024-04-17,8,46800,276.97,8474,334.59,0,0,5291,144.86,3825,74.36,19845,178.61,21883,29.57,1200,148764
2024-04-18,11,46419,277.94,8561,345.22,0,0,5176,154.02,3752,57.7,21373,174.34,21729,29.68,1200,144550
2024-04-19,2,46509,277.89,8572,353.09,0,0,4970,190.41,3390,52.97,22860,163.41,20801,29.85,1200,149703
2024-04-20,10,46161,277.77,8555,353.7,0,0,7307,195.06,6007,76.27,27427,199.68,21943,30.96,1200,162698
2024-04-21,2,46216,277.89,8238,342.3,0,0,5376,177.61,5151,65.13,22506,176.03,23649,31.05,1200,141461
2024-04-22,7,46122,277.37,8433,362.18,0,0,5707,154.05,4202,51.76,20388,177.27,22314,30.3,1200,155507
2024-04-23,3,46313,277.92,8365,360.32,0,0,5628,186.97,4036,65.12,18969,160.77,21611,29.72,1200,145908
2024-04-24,7,44547,277.45,8400,332.66,0,0,6291,166.69,4277,70.7,22453,175.12,20970,29.23,1200,148022
2024-04-25,26,43197,277.03,7986,329.46,0,0,6105,131.86,4518,46.61,21874,154.29,21020,29.33,1200,137387
2024-04-26,1,43315,276.73,7624,314.46,0,0,6293,169.33,4062,47.65,25453,196.44,20986,29.47,1200,136560
2024-04-27,17,43005,275.99,8132,333.52,0,0,7296,179.98,5577,55.41,27713,171.78,22179,30.78,1200,152660
2024-04-28,3,42916,277.91,7555,294.85,0,0,5471,127.78,4671,63.53,22461,177.39,23282,30.88,1200,129253
2024-04-29,3,42221,273.38,7466,306.68,0,0,7188,157.08,3729,28.6,19630,176.23,23080,30.44,1200,137344
2024-04-30,4,39631,255.61,7234,283.81,0,0,6737,158.37,4002,81.66,17002,149.08,22754,29.62,1200,126676
2024-05-01,2,26017,171.91,0,0,0,0,6880,171.67,3979,50.05,23911,192.14,23645,29.02,1200,123600
2024-05-02,37,25913,172.22,0,0,0,0,5949,165.23,4500,69.13,23621,182.22,21586,29.16,1200,134148
2024-05-03,2,26000,172.17,0,0,0,0,5926,115.57,2661,40.95,18444,154.24,1563,1.99,1200,129513
2024-05-04,1,25657,172.16,0,0,0,0,7889,100.39,1663,20.08,20843,176.21,0,0,1200,141547
2024-05-05,3,25776,172.38,0,0,0,0,7731,99.82,1995,22.86,12727,178.64,0,0,1200,123081
2024-05-06,9,26015,172.16,0,0,0,0,5533,68.92,1636,18.15,14340,142.46,0,0,1200,127343
2024-05-07,4,25838,172.08,0,0,0,0,4333,56.71,1727,18.59,21774,268.33,0,0,1200,117631
2024-05-08,3,25795,171.82,0,0,0,0,4294,85.53,1830,18.57,19340,185.14,0,0,1200,114734
2024-05-09,2,25858,172.26,0,0,0,0,3684,54.28,1815,22.62,20681,226.7,0,0,1200,114441
2024-05-10,2,26227,171.63,0,0,0,0,7519,99.5,1930,26.25,23151,162.21,0,0,1200,113675
2024-05-11,2,26079,172.23,0,0,0,0,7553,94.77,2259,28,31502,272.1,0,0,1200,116936
2024-05-12,3,25967,172.25,0,0,0,0,7213,88.39,2020,21.47,27958,234.27,0,0,1200,93890
2024-05-13,4,25879,172.23,0,0,0,0,5679,82.23,1776,19.08,22885,220.56,0,0,1200,113749
2024-05-14,4,25784,172.12,0,0,0,0,4415,38.52,1544,19.83,19995,205.22,0,0,1200,109767
2024-05-15,6,25666,171.68,0,0,0,0,6422,68.55,1507,13.51,16107,213.31,0,0,1200,106001
2024-05-16,4,25668,172.21,0,0,0,0,4778,43.56,1271,13.88,16413,191.34,0,0,1200,103691
2024-05-17,5,25590,172.06,0,0,0,0,5283,54.25,1130,9.21,16542,185.05,0,0,1200,105469
2024-05-18,0,25659,172.21,0,0,0,0,6698,131.89,2633,40,15879,194.5,0,0,0,112752
2024-05-19,5,25725,172.17,0,0,0,0,6136,82.76,2488,27.97,21384,209.37,0,0,1200,97287
2024-05-20,2,25721,172.24,0,0,0,0,5847,67.83,1601,18.34,15866,204.46,0,0,1200,102379
2024-05-21,4,25556,171.94,0,0,0,0,6294,70.02,2245,13.18,18271,205.96,0,0,1200,83966
2024-05-22,2,25402,170.47,0,0,0,0,7429,72.26,1648,13.87,20944,286.62,0,0,1200,76501
2024-05-23,2,25503,172.28,0,0,0,0,6020,65.52,1600,13.96,21464,245.42,0,0,1200,72912
2024-05-24,5,25517,171.61,0,0,0,0,6781,67.67,2189,11.21,21333,230.99,0,0,1200,70761
2024-05-25,4,25698,172.48,0,0,0,0,5942,58.24,4488,40.41,27020,283.45,0,0,1200,62208
2024-05-26,0,25563,171.28,0,0,0,0,5463,53.67,3119,22.75,27485,270.16,0,0,0,37625
2024-05-27,2,25665,172.4,0,0,0,0,6436,66.15,2847,21.11,25610,260.96,0,0,1200,33269
2024-05-28,1,25384,172.2,0,0,0,0,5297,62.5,3090,19.58,24369,266.72,0,0,1200,31595
2024-05-29,6,25100,170.54,0,0,0,0,6210,56.43,2674,15.87,18979,246.15,0,0,1200,33649
2024-05-30,4,25523,173.16,0,0,0,0,5403,49.86,2240,11.3,15601,221.84,0,0,1200,49422
2024-05-31,1,25439,173.2,0,0,0,0,5139,56.58,2362,11.73,23602,196.19,0,0,1200,47830
2024-06-01,1,42762,277.52,0,0,0,0,4336,48.29,1956,15.85,28593,271.65,0,0,1200,50947
2024-06-02,3,42022,278.03,0,0,0,0,4290,36.72,3064,30.22,27814,250.07,0,0,1200,38537
2024-06-03,5,41908,277.51,0,0,0,0,8895,139.13,2514,26.49,25080,260.5,0,0,1200,42104
2024-06-04,8,42187,277.46,0,0,0,0,8434,105.11,2578,22.1,24777,232.77,0,0,1200,52725
2024-06-05,4,42062,277.62,0,0,0,0,6506,76.45,2098,15.06,28662,274.19,0,0,1200,51178
2024-06-06,7,41717,277.49,0,0,0,0,7145,76.47,3280,25.15,26185,248.76,0,0,1200,48983
2024-06-07,1,42007,278.06,0,0,0,0,7464,68.18,2973,25.62,29654,266.73,0,0,1200,42946
2024-06-08,7,41901,277.48,0,0,0,0,7315,60.58,3788,18.97,28211,322.44,0,0,1200,37560
2024-06-09,1,41664,278.09,0,0,0,0,8233,63.89,4365,21.08,28960,295.16,0,0,1200,29340
2024-06-10,1,42052,277.6,0,0,0,0,4005,37.39,3995,17.39,22731,273.91,0,0,1200,30192
2024-06-11,1,42189,278.02,0,0,0,0,2828,22.75,3377,15.11,22861,264.66,0,0,1200,30241
2024-06-12,6,42188,278.06,0,0,0,0,2511,22.61,1016,6.65,25169,240.32,0,0,1200,28603
2024-06-13,2,42032,277.4,0,0,0,0,3341,30.41,2491,29.35,29825,302.34,0,0,1200,22618
2024-06-14,2,41755,277.87,0,0,0,0,6342,77.03,2022,24.48,24915,309.6,0,0,1200,22528
2024-06-15,2,41576,277.25,0,0,0,0,4188,49.09,1933,24.85,28966,286.69,0,0,1200,30475
2024-06-16,6,42479,278.35,0,0,0,0,3853,39.98,1814,20.76,29422,272.92,0,0,1200,44245
2024-06-17,5,42359,276.93,0,0,0,0,3463,36.41,2072,24.68,25679,252.66,0,0,1200,52242
2024-06-18,5,42056,277.54,0,0,0,0,3595,29.38,2261,21.11,26005,313.83,0,0,1200,52897
2024-06-19,3,42259,278.12,0,0,0,0,7233,60.58,4288,18.68,28048,257.41,0,0,1200,53746
2024-06-20,7,87167,550.49,0,0,0,0,5259,39.11,2358,13.63,24669,257.1,0,0,1200,53531
2024-06-21,2,86699,551.02,0,0,0,0,4108,39.04,2517,14.32,26797,305.05,0,0,1200,48022
2024-06-22,6,85563,548.92,0,0,0,0,5420,45.08,3915,18.08,29622,308.23,0,0,1200,38474
2024-06-23,4,85583,551.59,0,0,0,0,5959,48.38,3734,14.2,35673,288.1,0,0,1200,31528
2024-06-24,0,85916,549.54,0,0,0,0,2473,20.27,5816,23.57,27666,253.23,0,0,0,33373
2024-06-25,1,86660,553.53,0,0,0,0,4069,19.41,4476,29.46,22221,228.19,0,0,1200,30227
2024-06-26,5,86684,551.24,0,0,0,0,4227,48.29,4399,28.61,23095,291.78,0,0,1200,44872
2024-06-27,3,86084,550.98,0,0,0,0,3096,32.81,4950,14.86,24944,248.8,0,0,1200,46577
2024-06-28,3,85861,550.37,0,0,0,0,6912,64.28,2885,5.29,18135,258.78,0,0,1200,49287
2024-06-29,7,84139,543.23,0,0,0,0,3496,39.56,5051,13.79,23207,256.31,0,0,1200,56827
2024-06-30,1,85590,556.29,0,0,0,0,4322,36.77,5961,24.79,18843,237.82,0,0,1200,50561
2024-07-01,5,0,0,0,0,0,0,4078,37.1,8153,13.53,24446,294.54,0,0,1200,58656
2024-07-02,0,96568,616.01,0,0,0,0,7407,78.31,4529,30.08,21985,290.96,0,0,0,62265
2024-07-03,3,94895,610.59,0,0,0,0,11363,89.55,9972,29.49,26400,370.24,0,0,1200,54557
2024-07-04,1,94621,611.36,0,0,0,0,8524,83.38,9837,22.82,24140,320.14,0,0,1200,44227
2024-07-05,2,94561,610.92,0,0,0,0,6826,53.54,6916,32.13,24340,474.92,0,0,1200,54614
2024-07-06,1,95124,611.44,0,0,0,0,9190,72.42,7834,24.8,17100,333.15,0,0,1200,57706
2024-07-07,4,75670,492.54,0,0,0,0,4759,139.02,5083,51.54,28544,470.12,0,0,1200,54719
2024-07-08,4,75685,491.34,0,0,0,0,592,103.02,222,43.04,28288,509.36,0,0,1200,58141
2024-07-09,1,75263,492.45,0,0,0,0,663,95.01,311,35.29,27580,434.19,0,0,1200,54307
2024-07-10,1,75451,492.47,0,0,0,0,987,85.91,281,32.51,30423,477.17,0,0,1200,56630
2024-07-11,7,75705,495.1,0,0,0,0,1008,82.2,311,28.51,25780,433.89,0,0,1200,53998
2024-07-12,5,75494,491.37,0,0,0,0,515,78.66,220,34.02,31647,349.26,0,0,1200,57338
2024-07-13,4,75921,492.46,0,0,0,0,834,78.68,560,27.29,39970,522.12,0,0,1200,61868
2024-07-14,1,75528,492.05,0,0,0,0,1482,76.06,421,29.98,34949,426.1,0,0,1200,56671
2024-07-15,5,75479,490.94,0,0,0,0,1176,83.06,465,28.42,27082,495.16,0,0,1200,60364
2024-07-16,11,75980,491.45,0,0,0,0,1274,81.09,354,28.75,27180,391.13,0,0,1200,59889
2024-07-17,8,75372,491.48,0,0,0,0,1322,75.77,325,29.72,27880,486.41,0,0,1200,60832
2024-07-18,9,74979,493.07,0,0,0,0,2144,74.6,851,27.67,31923,455.9,0,0,1200,58585
2024-07-19,6,75074,491.52,0,0,0,0,2367,52.06,526,25.44,29930,439.38,0,0,1200,57304
2024-07-20,3,74480,492.32,0,0,0,0,2395,52.33,565,33.23,31643,456.31,0,0,1200,67397
2024-07-21,6,75009,496.15,0,0,0,0,2847,108.35,478,28.53,29614,406.59,0,0,1200,67924
2024-07-22,12,74220,489.68,0,0,0,0,2095,87.69,651,31.41,31203,470.61,0,0,1200,64269
2024-07-23,3,74481,490.65,0,0,0,0,3435,88.98,698,32.63,24167,400.71,0,0,1200,62391
2024-07-24,5,74661,490.55,0,0,0,0,2040,84.13,456,33.5,28100,410.18,0,0,1200,61108
2024-07-25,5,74050,488.95,0,0,0,0,2393,70.84,448,32.05,27621,439.11,0,0,1200,60502
2024-07-26,5,74423,488.58,0,0,0,0,2021,71.1,381,18.8,26589,375.46,0,0,1200,62217
2024-07-27,4,74071,491.3,0,0,0,0,4093,77.89,597,28.64,35133,468.68,0,0,1200,65811
2024-07-28,6,73910,490.25,0,0,0,0,5054,72.9,497,24.76,32939,409.74,0,0,1200,58845
2024-07-29,7,73901,487.76,0,0,0,0,3416,71.8,274,26.5,30190,439.77,0,0,1200,59944
2024-07-30,7,72689,486.65,0,0,0,0,3514,68.01,333,25.02,23371,386.77,0,0,1200,58405
2024-07-31,6,72069,482.86,0,0,0,0,2036,63.78,752,23.49,21762,327.62,0,0,1200,58241
2024-08-01,2,0,0,0,0,0,0,2215,78.58,1174,35.13,27183,426.66,0,0,1200,55328
2024-08-02,4,36939,246.01,0,0,0,0,1704,77.46,1412,31.7,27501,390.14,0,0,1200,59087
2024-08-03,2,36592,244.98,0,0,0,0,1514,93.76,1097,29.18,28524,545.26,0,0,1200,51186
2024-08-04,4,36770,245.91,0,0,0,0,1147,86.21,1313,33.91,30973,447.16,0,0,1200,41305
2024-08-05,5,36641,245.28,0,0,0,0,1325,82.14,998,28.87,26903,408.37,0,0,1200,38402
2024-08-06,5,42713,282.85,0,0,0,0,1204,85.41,506,27.75,21726,355.67,0,0,1200,39603
2024-08-07,17,38902,258.02,0,0,0,0,2361,166.9,4096,92.36,13907,307.38,0,0,1200,54225
2024-08-08,8,27088,182.48,0,0,0,0,3102,177.21,3007,95.88,14808,299.88,0,0,1200,61687
2024-08-09,3,27111,182.49,0,0,0,0,1971,105.95,825,93.75,16043,299.09,0,0,1200,64949
2024-08-10,3,27178,183.02,0,0,0,0,2268,150.85,997,110.89,15973,309.54,0,0,1200,69561
2024-08-11,8,26832,182.29,0,0,0,0,2244,158.91,1176,105.49,18025,338.98,0,0,1200,69950
2024-08-12,4,26962,182.97,0,0,0,0,2708,190.71,1001,89.27,18018,330.65,0,0,1200,77875
2024-08-13,3,26853,183.06,0,0,0,0,2212,165.18,609,93.39,13737,261.08,0,0,1200,73945
2024-08-14,4,26805,182.48,0,0,0,0,2552,154.2,909,89.85,18888,363.9,0,0,1200,71801
2024-08-15,2,26654,181.31,0,0,0,0,2576,132.03,1219,74.01,15524,285.73,0,0,1200,69177
2024-08-16,2,26555,183.18,0,0,0,0,2667,160.84,1070,96.6,14366,318.44,0,0,1200,73156
2024-08-17,4,27080,183.16,0,0,0,0,2841,171.17,1277,114.03,18533,333.88,0,0,1200,76063
2024-08-18,9,27062,183.63,0,0,0,0,1180,152.01,602,105.45,15554,333.57,0,0,1200,72977
2024-08-19,5,26942,183.19,0,0,0,0,1215,148.61,361,87.61,14270,296.79,0,0,1200,69218
2024-08-20,7,26873,183.26,0,0,0,0,1330,148.08,408,90.33,15041,288.53,0,0,1200,62666
2024-08-21,5,26689,181.67,0,0,0,0,1267,145.87,465,66.08,14165,300.25,253,8.33,1200,64916
2024-08-22,7,26847,183.23,0,0,0,0,1121,143.75,340,85.73,13197,313.34,252,9.27,1200,67481
2024-08-23,5,26829,183.33,0,0,0,0,1003,139.9,406,88.99,10849,288.8,267,9.89,1200,66044
2024-08-24,8,26919,183.04,0,0,0,0,1373,145.47,524,109.55,15575,324.77,189,9.09,1200,78254
2024-08-25,5,26869,183.48,0,0,0,0,1391,155.27,509,95.53,15274,310.33,242,11.21,1200,75380
2024-08-26,10,26811,182.88,0,0,0,0,1380,143.52,564,91.34,14019,291.47,212,10.01,1200,78763
2024-08-27,6,26797,182.89,0,0,0,0,1465,149.98,619,89.65,13290,300.58,257,10.6,1200,78111
2024-08-28,5,27056,182.69,0,0,0,0,1622,143.78,550,80.95,15026,276.01,44,1.58,1200,80567
2024-08-29,6,26723,180.34,0,0,0,0,1536,138.95,582,61.49,13488,269.21,0,0,1200,78570
2024-08-30,2,27316,184.37,0,0,0,0,2940,121.35,1556,79.15,14675,295.84,0,0,1200,85857
2024-08-31,8,27238,183.21,0,0,0,0,2969,139.66,1562,88.21,12619,284.17,0,0,1200,97185
2024-09-01,10,25033,167.06,0,0,0,0,3424,155.82,2270,94.75,14448,292.98,0,0,1200,89392
2024-09-02,8,24808,166.79,0,0,0,0,3848,156.04,1878,100.38,14727,346.39,0,0,1200,103195
2024-09-03,5,25075,166.71,0,0,0,0,3131,160.38,1649,100.15,14347,315.02,0,0,1200,113286
2024-09-04,9,13337,92.9,0,0,0,0,1797,104.76,1228,109.53,15886,311.32,0,0,1200,120546
2024-09-05,4,13312,92.9,0,0,0,0,1830,106.49,1309,115.64,15386,330.77,0,0,1200,112699
2024-09-06,8,13329,92.67,0,0,0,0,1768,98.76,1093,75.98,14676,270.17,0,0,1200,111890
2024-09-07,6,13411,92.71,0,0,0,0,2362,93.98,831,65.89,20043,379.25,0,0,1200,121485
2024-09-08,5,13542,92.9,0,0,0,0,2626,125.21,1262,120.89,16478,327.99,0,0,1200,114396
2024-09-09,4,13436,92.64,0,0,0,0,2563,99.01,1048,100.87,17785,310.15,0,0,1200,125095
